dataset,family,rep,n,d,true_k,method,k_hat,runtime,n_tests,k_init,conf_lo,conf_hi,sep_evidence,p_median,ARI,AMI,NMI
elong_c5,elongated,15,800,2,4,CDK knn+2ec,5,6.485306024551392,48,19,4,9,0.6875,0.005,0.6301516318130216,0.6862404591479925,0.6878683348220123
elong_c5,elongated,16,800,2,4,CDK knn+2ec,9,7.248552560806274,48,19,7,13,0.7916666666666666,0.005,0.5124251097435216,0.612656558496668,0.6160984838951529
elong_c5,elongated,17,800,2,4,CDK knn+2ec,5,5.691612243652344,40,18,5,10,0.65,0.005,0.4548180168377062,0.5613420904721493,0.5638448847095959
elong_c5,elongated,19,800,2,4,CDK knn+2ec,3,5.205016851425171,41,17,3,6,0.6097560975609756,0.005,0.3764107574178234,0.5203486135953892,0.5218969487579561
elong_c5,elongated,18,800,2,4,CDK knn+2ec,6,6.116492748260498,45,19,4,7,0.7111111111111111,0.005,0.6940968559586127,0.7180882090292372,0.7198506712981245
elong_c20,elongated,0,800,2,4,CDK knn+2ec,1,6.768594741821289,54,20,1,8,0.5925925925925926,0.005,0.0,0.0,0.0
elong_c20,elongated,1,800,2,4,CDK knn+2ec,5,6.304576396942139,48,19,3,9,0.6666666666666666,0.005,0.20990612351652135,0.3594455679326972,0.3634356898677731
elong_c20,elongated,2,800,2,4,CDK knn+2ec,2,5.683520317077637,47,18,1,7,0.5319148936170213,0.01,0.017299341672983044,0.09217348462594692,0.09416413385373161
elong_c20,elongated,3,800,2,4,CDK knn+2ec,5,6.420782804489136,52,18,5,7,0.7115384615384616,0.005,0.13937559140901784,0.2661876811857745,0.2702450565411313
elong_c20,elongated,4,800,2,4,CDK knn+2ec,6,6.2664477825164795,43,17,6,12,0.7441860465116279,0.005,0.11306298161779074,0.2772532131348553,0.28263995064901776
elong_c20,elongated,5,800,2,4,CDK knn+2ec,6,6.899708271026611,51,19,2,11,0.7058823529411765,0.005,0.18869970349159917,0.2805618590525913,0.28508310190761765
elong_c20,elongated,6,800,2,4,CDK knn+2ec,6,7.218011140823364,45,16,5,10,0.7555555555555555,0.005,0.18313267920597476,0.33197529470887227,0.3364954668835672
elong_c20,elongated,7,800,2,4,CDK knn+2ec,7,6.053056716918945,42,16,6,8,0.7619047619047619,0.005,0.19874730922677697,0.2972320032150754,0.30229097080588485
elong_c20,elongated,8,800,2,4,CDK knn+2ec,5,5.356502294540405,40,15,4,5,0.725,0.005,0.11982574630820689,0.29946361472894134,0.30359420406839466
elong_c20,elongated,9,800,2,4,CDK knn+2ec,5,6.3867247104644775,42,16,3,7,0.6904761904761905,0.005,0.20604688479351524,0.2950737593897553,0.29921833666619063
elong_c20,elongated,10,800,2,4,CDK knn+2ec,6,7.523546457290649,57,19,4,8,0.7543859649122807,0.005,0.23682003124032638,0.3874750871075086,0.3915671603894363
elong_c20,elongated,11,800,2,4,CDK knn+2ec,5,6.671654462814331,53,19,5,9,0.6981132075471698,0.005,0.11004378363075872,0.204736231978462,0.20961515339013395
elong_c20,elongated,12,800,2,4,CDK knn+2ec,7,7.007182359695435,48,18,7,10,0.7291666666666666,0.005,0.25277959909049397,0.38635742609268076,0.3911859027952422
elong_c20,elongated,13,800,2,4,CDK knn+2ec,5,6.780890941619873,54,20,4,8,0.6666666666666666,0.005,0.2303378197766137,0.3086757276896673,0.3124974597592607
elong_c20,elongated,14,800,2,4,CDK knn+2ec,4,5.834199905395508,42,15,4,5,0.6904761904761905,0.005,0.10945145042081489,0.20157874860565772,0.20503138204158555
elong_c20,elongated,15,800,2,4,CDK knn+2ec,8,7.779639482498169,59,20,8,13,0.7966101694915254,0.005,0.35597306758083325,0.47583003064920143,0.48002159519004883
elong_c20,elongated,16,800,2,4,CDK knn+2ec,4,5.49018931388855,46,17,3,6,0.6956521739130435,0.005,0.15196959710853064,0.2962607863570058,0.2994713618274985
elong_c20,elongated,17,800,2,4,CDK knn+2ec,7,5.579311847686768,40,16,7,10,0.775,0.005,0.19227094367209363,0.32550632178912137,0.330235040633715
elong_c20,elongated,18,800,2,4,CDK knn+2ec,8,7.046906232833862,51,19,3,12,0.7843137254901961,0.005,0.18648675748510707,0.3503578603719747,0.3557246738347941
elong_c20,elongated,19,800,2,4,CDK knn+2ec,5,6.7939677238464355,50,18,5,7,0.7,0.005,0.16794912851680496,0.3054129508576338,0.3092374892437407
nongauss_t3,nongauss,0,800,2,5,CDK knn+2ec,5,4.272321462631226,25,10,5,5,0.76,0.005,0.9906666593459081,0.9883314061298463,0.9884044649935746
nongauss_t3,nongauss,1,800,2,5,CDK knn+2ec,6,4.188064336776733,38,16,6,6,0.5263157894736842,0.0075,0.9545754207957321,0.9547657779555071,0.9551132161486064
nongauss_t3,nongauss,2,800,2,5,CDK knn+2ec,5,4.362910032272339,27,10,5,5,0.7037037037037037,0.005,0.9844145291180962,0.9773549263375825,0.9774967088185426
nongauss_t3,nongauss,3,800,2,5,CDK knn+2ec,6,5.008713960647583,35,13,6,6,0.7714285714285715,0.005,0.9332097305451303,0.9545131373957048,0.9548553739671534
nongauss_t3,nongauss,4,800,2,5,CDK knn+2ec,5,4.329981088638306,38,15,5,5,0.6578947368421053,0.005,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_t3,nongauss,5,800,2,5,CDK knn+2ec,5,3.694125175476074,31,13,5,5,0.6129032258064516,0.005,0.9515019001770266,0.9539130037082585,0.9542017223998488
nongauss_t3,nongauss,6,800,2,5,CDK knn+2ec,5,4.129323482513428,27,11,5,5,0.6666666666666666,0.005,0.984385177791463,0.9762689403034948,0.9764175226034115
nongauss_t3,nongauss,7,800,2,5,CDK knn+2ec,5,4.559554100036621,31,13,5,5,0.5483870967741935,0.005,0.9874967342362952,0.9820906790845182,0.9822028123884863
nongauss_t3,nongauss,8,800,2,5,CDK knn+2ec,5,5.280949354171753,35,12,5,5,0.7142857142857143,0.005,1.0,1.0,1.0
nongauss_t3,nongauss,9,800,2,5,CDK knn+2ec,5,4.596373558044434,30,11,5,5,0.7,0.005,0.9875359909576884,0.9835831414780363,0.9836859302211457
nongauss_t3,nongauss,10,800,2,5,CDK knn+2ec,5,3.456479549407959,16,7,5,5,0.8125,0.005,0.9906662181794057,0.9868488828432564,0.9869312223284835
nongauss_t3,nongauss,11,800,2,5,CDK knn+2ec,5,4.669480323791504,29,12,5,6,0.6206896551724138,0.005,0.990646920349587,0.9868438506512609,0.9869262229118853
nongauss_t3,nongauss,12,800,2,5,CDK knn+2ec,5,3.8378541469573975,33,13,5,5,0.5757575757575758,0.005,0.9937579600246279,0.9915871831020886,0.9916398563708724
nongauss_t3,nongauss,13,800,2,5,CDK knn+2ec,5,3.8745102882385254,28,12,5,5,0.6785714285714286,0.005,0.9844251718430678,0.9799182901852591,0.980044026150531
nongauss_t3,nongauss,14,800,2,5,CDK knn+2ec,6,4.430032968521118,35,14,6,6,0.6857142857142857,0.005,0.9481953162510498,0.9531691033649942,0.9535281704194764
nongauss_t3,nongauss,15,800,2,5,CDK knn+2ec,5,4.21071195602417,24,9,5,5,0.75,0.005,0.978392749328417,0.9730780630540756,0.9732466380666448
nongauss_t3,nongauss,16,800,2,5,CDK knn+2ec,5,4.495431423187256,35,13,5,5,0.6571428571428571,0.005,0.9634304524815348,0.9610401366455705,0.9612841220016194
nongauss_t3,nongauss,17,800,2,5,CDK knn+2ec,5,4.110157489776611,32,13,5,5,0.59375,0.005,0.9634347710546107,0.9610383330721247,0.9612823426632611
nongauss_t3,nongauss,18,800,2,5,CDK knn+2ec,5,4.156922101974487,28,11,5,5,0.7142857142857143,0.005,0.9875162150845661,0.9820956053521009,0.9822077072442185
nongauss_t3,nongauss,19,800,2,5,CDK knn+2ec,5,4.2186198234558105,23,9,5,5,0.782608695652174,0.005,0.99063671875,0.9857629668115665,0.9858521050171825
nongauss_uniform,nongauss,0,800,2,5,CDK knn+2ec,5,5.093666076660156,46,20,5,5,0.5652173913043478,0.005,1.0,1.0,1.0
nongauss_uniform,nongauss,1,800,2,5,CDK knn+2ec,5,5.226799964904785,47,20,5,6,0.574468085106383,0.005,1.0,1.0,1.0
nongauss_uniform,nongauss,2,800,2,5,CDK knn+2ec,5,4.373373985290527,47,20,5,5,0.574468085106383,0.005,1.0,1.0,1.0
nongauss_uniform,nongauss,3,800,2,5,CDK knn+2ec,5,5.428240060806274,42,17,5,7,0.6428571428571429,0.005,0.9551570868253528,0.9605212443855387,0.9607685638729626
nongauss_uniform,nongauss,4,800,2,5,CDK knn+2ec,5,4.8748862743377686,46,19,5,6,0.5652173913043478,0.005,1.0,1.0,1.0
nongauss_uniform,nongauss,5,800,2,5,CDK knn+2ec,5,4.874464750289917,47,20,5,6,0.574468085106383,0.005,1.0,1.0,1.0
nongauss_uniform,nongauss,6,800,2,5,CDK knn+2ec,5,4.886662006378174,48,20,5,5,0.5,0.01,1.0,1.0,1.0
nongauss_uniform,nongauss,7,800,2,5,CDK knn+2ec,5,4.777470350265503,47,20,5,5,0.5531914893617021,0.005,1.0,1.0,1.0
nongauss_uniform,nongauss,8,800,2,5,CDK knn+2ec,5,5.626835823059082,47,20,5,5,0.5957446808510638,0.005,1.0,1.0,1.0
nongauss_uniform,nongauss,9,800,2,5,CDK knn+2ec,5,5.311733722686768,46,19,5,7,0.6086956521739131,0.005,1.0,1.0,1.0
nongauss_uniform,nongauss,10,800,2,5,CDK knn+2ec,5,5.473927736282349,46,19,5,5,0.5869565217391305,0.005,1.0,1.0,1.0
nongauss_uniform,nongauss,11,800,2,5,CDK knn+2ec,5,4.55210018157959,40,17,5,5,0.625,0.005,0.9695922097915319,0.970512764001192,0.9706974311541055
nongauss_uniform,nongauss,12,800,2,5,CDK knn+2ec,6,5.453877687454224,46,19,5,7,0.6521739130434783,0.005,0.9374265799984337,0.9595572472744804,0.9598618726441062
nongauss_uniform,nongauss,13,800,2,5,CDK knn+2ec,6,4.712563514709473,43,19,6,7,0.5581395348837209,0.005,0.9362421373860723,0.9590476517474763,0.9593559186418217
nongauss_uniform,nongauss,14,800,2,5,CDK knn+2ec,5,5.881510972976685,46,19,5,5,0.5869565217391305,0.005,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_uniform,nongauss,15,800,2,5,CDK knn+2ec,5,5.2267844676971436,48,20,5,5,0.5833333333333334,0.005,1.0,1.0,1.0
nongauss_uniform,nongauss,16,800,2,5,CDK knn+2ec,5,5.663965940475464,46,20,5,5,0.5869565217391305,0.005,1.0,1.0,1.0
nongauss_uniform,nongauss,17,800,2,5,CDK knn+2ec,5,4.741804838180542,45,20,5,5,0.5555555555555556,0.005,1.0,1.0,1.0
nongauss_uniform,nongauss,19,800,2,5,CDK knn+2ec,5,5.647998571395874,40,17,5,5,0.6,0.005,0.9695922097915319,0.9705127640011919,0.9706974311541052
nongauss_uniform,nongauss,18,800,2,5,CDK knn+2ec,6,6.009776830673218,44,19,5,8,0.6136363636363636,0.005,0.9352361995722215,0.9586181980495605,0.9589295309327703
nongauss_mixed,nongauss,0,800,2,5,CDK knn+2ec,5,4.561267614364624,40,16,5,5,0.6,0.005,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_mixed,nongauss,1,800,2,5,CDK knn+2ec,5,4.81446385383606,38,16,5,5,0.5263157894736842,0.005,0.972461845853068,0.9702859763163058,0.9704720509985918
nongauss_mixed,nongauss,2,800,2,5,CDK knn+2ec,6,4.342007875442505,37,15,6,6,0.5945945945945946,0.005,0.9266300847734658,0.9463395622222958,0.9467429929116805
nongauss_mixed,nongauss,3,800,2,5,CDK knn+2ec,5,4.223755121231079,45,20,5,5,0.4222222222222222,0.045,0.9937579600246279,0.9915871831020887,0.9916398563708725
nongauss_mixed,nongauss,4,800,2,5,CDK knn+2ec,5,3.76674222946167,38,17,5,5,0.4473684210526316,0.025,0.9725416274279405,0.972720590339078,0.9728914224124162
nongauss_mixed,nongauss,5,800,2,5,CDK knn+2ec,5,4.5419745445251465,46,19,5,5,0.5217391304347826,0.0075,1.0,1.0,1.0
nongauss_mixed,nongauss,6,800,2,5,CDK knn+2ec,5,4.009265899658203,38,17,5,5,0.5,0.02,1.0,1.0,1.0
nongauss_mixed,nongauss,7,800,2,5,CDK knn+2ec,5,4.572547435760498,40,16,5,5,0.55,0.005,0.9968691099886755,0.9952518682725184,0.9952815964482751
nongauss_mixed,nongauss,8,800,2,5,CDK knn+2ec,5,4.513391494750977,37,15,5,5,0.5675675675675675,0.005,0.9845044162845311,0.9806025317275346,0.98072398601518
nongauss_mixed,nongauss,9,800,2,5,CDK knn+2ec,5,4.570308208465576,44,18,5,6,0.5909090909090909,0.005,0.9844647950001386,0.9805927987493823,0.9807143127131976
nongauss_mixed,nongauss,10,800,2,5,CDK knn+2ec,5,4.285138845443726,38,16,5,5,0.5526315789473685,0.005,1.0,1.0,1.0
nongauss_mixed,nongauss,11,800,2,5,CDK knn+2ec,5,3.60703444480896,44,19,5,5,0.4318181818181818,0.2917771883289125,1.0,1.0,1.0
nongauss_mixed,nongauss,12,800,2,5,CDK knn+2ec,5,5.342271089553833,38,15,5,5,0.6052631578947368,0.005,0.9875064746028823,0.9820931652929028,0.9822052827434912
nongauss_mixed,nongauss,13,800,2,5,CDK knn+2ec,5,4.671700716018677,40,17,5,7,0.525,0.0075,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_mixed,nongauss,14,800,2,5,CDK knn+2ec,6,4.474459648132324,35,14,6,7,0.6285714285714286,0.005,0.9318456361734647,0.9540008943256773,0.9543469407886876
nongauss_mixed,nongauss,15,800,2,5,CDK knn+2ec,5,4.533165693283081,43,18,5,6,0.5116279069767442,0.005,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_mixed,nongauss,16,800,2,5,CDK knn+2ec,5,4.004714012145996,44,18,5,5,0.5227272727272727,0.005,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_mixed,nongauss,17,800,2,5,CDK knn+2ec,5,4.011674404144287,38,16,5,5,0.5526315789473685,0.005,0.9937579600246279,0.9915871831020887,0.9916398563708725
nongauss_mixed,nongauss,18,800,2,5,CDK knn+2ec,5,4.435200929641724,44,18,5,5,0.5,0.022500000000000003,1.0,1.0,1.0
nongauss_mixed,nongauss,19,800,2,5,CDK knn+2ec,5,4.713594675064087,47,19,5,6,0.5531914893617021,0.005,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_skew,nongauss,0,800,2,5,CDK knn+2ec,6,4.734931945800781,30,11,6,6,0.7666666666666667,0.005,0.9475807033572363,0.9509483935970743,0.9513243135483122
nongauss_skew,nongauss,1,800,2,5,CDK knn+2ec,5,5.05806040763855,33,13,5,6,0.696969696969697,0.005,1.0,1.0,1.0
nongauss_skew,nongauss,2,800,2,5,CDK knn+2ec,6,5.333882808685303,41,17,6,7,0.6097560975609756,0.005,0.9364218256618193,0.9472456633461255,0.9476463913296557
nongauss_skew,nongauss,3,800,2,5,CDK knn+2ec,6,5.726929426193237,41,17,6,7,0.6341463414634146,0.005,0.9435766013901896,0.9569304855408471,0.9572572223290342
nongauss_skew,nongauss,4,800,2,5,CDK knn+2ec,5,5.090187311172485,45,19,5,5,0.5777777777777777,0.005,0.9906173109804156,0.9857579733601333,0.9858471437422217
nongauss_skew,nongauss,5,800,2,5,CDK knn+2ec,5,5.0469160079956055,43,18,5,7,0.5348837209302325,0.005,1.0,1.0,1.0
nongauss_skew,nongauss,6,800,2,5,CDK knn+2ec,8,5.47187614440918,40,16,8,8,0.65,0.005,0.853449111375226,0.8940424722810157,0.8951161002753193
nongauss_skew,nongauss,7,800,2,5,CDK knn+2ec,6,5.199177980422974,38,16,6,7,0.6052631578947368,0.005,0.9662011947790693,0.9735743414139435,0.973777547511054
nongauss_skew,nongauss,8,800,2,5,CDK knn+2ec,7,4.815505027770996,27,11,6,9,0.7777777777777778,0.005,0.8393624132020464,0.888097975401005,0.8890790658735122
nongauss_skew,nongauss,9,800,2,5,CDK knn+2ec,5,5.03376579284668,39,17,5,7,0.5897435897435898,0.005,0.9580022035212857,0.9623984304315856,0.962633972514048
nongauss_skew,nongauss,10,800,2,5,CDK knn+2ec,5,4.857726097106934,21,9,5,6,0.7142857142857143,0.005,0.9604374088020079,0.9574051587695701,0.9576719045304273
nongauss_skew,nongauss,11,800,2,5,CDK knn+2ec,5,5.306670904159546,35,14,5,6,0.5714285714285714,0.005,0.9875656538910945,0.9835904399933479,0.9836931838387913
nongauss_skew,nongauss,12,800,2,5,CDK knn+2ec,6,5.3856353759765625,39,15,5,7,0.6666666666666666,0.005,0.9523557162264612,0.9663888177122864,0.9666442864851506
nongauss_skew,nongauss,13,800,2,5,CDK knn+2ec,6,5.846694231033325,51,23,5,7,0.45098039215686275,0.03,0.9491353162213726,0.9617927882007065,0.9620831907621856
nongauss_skew,nongauss,14,800,2,5,CDK knn+2ec,6,5.751851797103882,47,21,5,9,0.6170212765957447,0.005,0.9323232508061028,0.9542028737549821,0.954547487755274
nongauss_skew,nongauss,15,800,2,5,CDK knn+2ec,6,5.438167095184326,33,13,6,8,0.7575757575757576,0.005,0.9387562446359758,0.9450342064693558,0.9454536827900291
nongauss_skew,nongauss,16,800,2,5,CDK knn+2ec,7,4.99958348274231,29,12,6,9,0.7931034482758621,0.005,0.885084250930951,0.9212489839615738,0.9219439755718111
nongauss_skew,nongauss,17,800,2,5,CDK knn+2ec,5,4.465684413909912,32,14,5,7,0.59375,0.005,0.9845440356963782,0.9825483218796528,0.9826575939983835
nongauss_skew,nongauss,18,800,2,5,CDK knn+2ec,6,4.984350681304932,35,14,5,7,0.6285714285714286,0.005,0.9481261430441688,0.9564110941883531,0.9567445714275409
nongauss_skew,nongauss,19,800,2,5,CDK knn+2ec,7,5.872095108032227,35,13,7,10,0.8285714285714286,0.005,0.899373152094175,0.9337995843943405,0.9343848622296094
nongauss_t3_d10,nongauss,0,800,10,5,CDK knn+2ec,6,5.893270015716553,33,13,6,6,0.696969696969697,0.005,0.9332670899453707,0.9544953002234864,0.9548378306579981
nongauss_t3_d10,nongauss,1,800,10,5,CDK knn+2ec,6,6.28799295425415,39,15,6,6,0.6666666666666666,0.005,0.9262101467586455,0.945193821292715,0.9456059964152171
nongauss_t3_d10,nongauss,2,800,10,5,CDK knn+2ec,5,5.9387733936309814,21,8,5,5,0.8095238095238095,0.005,1.0,1.0,1.0
nongauss_t3_d10,nongauss,3,800,10,5,CDK knn+2ec,5,6.479116439819336,27,11,5,5,0.7037037037037037,0.005,0.9875259556813485,0.9820980915364135,0.9822101775754624
nongauss_t3_d10,nongauss,4,800,10,5,CDK knn+2ec,5,5.446857213973999,38,14,5,6,0.5526315789473685,0.005,1.0,1.0,1.0
nongauss_t3_d10,nongauss,5,800,10,5,CDK knn+2ec,5,7.020909070968628,30,11,5,5,0.7,0.005,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_t3_d10,nongauss,6,800,10,5,CDK knn+2ec,5,5.93880558013916,19,8,5,5,0.7894736842105263,0.005,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_t3_d10,nongauss,7,800,10,5,CDK knn+2ec,5,6.9748804569244385,34,13,5,5,0.7058823529411765,0.005,0.9968691099886755,0.9952518682725184,0.9952815964482751
nongauss_t3_d10,nongauss,8,800,10,5,CDK knn+2ec,5,6.220160007476807,27,10,5,5,0.7407407407407407,0.005,0.9968691099886755,0.9952518682725184,0.9952815964482751
nongauss_t3_d10,nongauss,10,800,10,5,CDK knn+2ec,5,5.778660774230957,37,14,5,5,0.6756756756756757,0.005,0.9937382569747051,0.9905037133434421,0.9905631699923133
nongauss_t3_d10,nongauss,9,800,10,5,CDK knn+2ec,6,7.562803506851196,33,13,6,6,0.7878787878787878,0.005,0.9495033964571772,0.9589425352217212,0.959255400946389
nongauss_t3_d10,nongauss,11,800,10,5,CDK knn+2ec,5,5.47857141494751,26,10,5,5,0.7692307692307693,0.005,0.9937481085578733,0.990506147772212,0.990565589332136
nongauss_t3_d10,nongauss,12,800,10,5,CDK knn+2ec,5,4.6557981967926025,23,10,5,5,0.6956521739130435,0.005,0.9906173109804156,0.9857579579733369,0.9858471284533301
nongauss_t3_d10,nongauss,13,800,10,5,CDK knn+2ec,5,5.513051271438599,34,13,5,5,0.6176470588235294,0.005,1.0,1.0,1.0
nongauss_t3_d10,nongauss,14,800,10,5,CDK knn+2ec,6,5.443243980407715,26,10,6,6,0.7307692307692307,0.005,0.9251345765464485,0.9414892908364021,0.9419301041970305
nongauss_t3_d10,nongauss,15,800,10,5,CDK knn+2ec,5,5.575934648513794,36,14,5,5,0.6388888888888888,0.005,0.9937382569747051,0.9905037133434424,0.9905631699923135
nongauss_t3_d10,nongauss,16,800,10,5,CDK knn+2ec,5,5.0227110385894775,18,8,5,5,0.7777777777777778,0.005,0.9906172001062978,0.9857580124243613,0.9858471821056417
nongauss_t3_d10,nongauss,18,800,10,5,CDK knn+2ec,4,5.1778905391693115,24,10,4,4,0.5833333333333334,0.005,0.777498125325736,0.8952073417182816,0.8957452940447088
nongauss_t3_d10,nongauss,17,800,10,5,CDK knn+2ec,5,6.408283948898315,39,14,5,5,0.717948717948718,0.005,0.9968691099886755,0.9952518682725184,0.9952815964482751
noise_10,noise,0,900,2,4,CDK knn+2ec,5,4.9688801765441895,27,11,5,5,0.6666666666666666,0.005,0.9215928695949668,0.9449547461387612,0.9452348808453426
nongauss_t3_d10,nongauss,19,800,10,5,CDK knn+2ec,5,6.498547554016113,37,14,5,5,0.6216216216216216,0.005,1.0,1.0,1.0
noise_10,noise,1,900,2,4,CDK knn+2ec,4,4.714990615844727,27,10,4,4,0.6296296296296297,0.005,1.0,1.0,1.0
noise_10,noise,2,900,2,4,CDK knn+2ec,6,5.087008476257324,38,16,6,6,0.5526315789473685,0.005,0.9484292155384509,0.9428871354184433,0.9432636894710001
noise_10,noise,3,900,2,4,CDK knn+2ec,4,3.6455345153808594,13,6,4,4,0.8461538461538461,0.005,0.9868399131660527,0.9803689328046041,0.9804480157687637
noise_10,noise,4,900,2,4,CDK knn+2ec,4,3.976457357406616,28,12,4,4,0.5357142857142857,0.005,0.970536695797528,0.9617446630847658,0.9618987909167295
noise_10,noise,6,900,2,4,CDK knn+2ec,4,3.5502805709838867,13,6,4,4,0.8461538461538461,0.005,1.0,1.0,1.0
noise_10,noise,5,900,2,4,CDK knn+2ec,5,4.87463641166687,28,11,5,5,0.7857142857142857,0.005,0.9136191708959911,0.9374340480394903,0.9377516270831413
noise_10,noise,8,900,2,4,CDK knn+2ec,4,3.187999725341797,10,5,4,4,0.9,0.005,1.0,1.0,1.0
noise_10,noise,7,900,2,4,CDK knn+2ec,4,4.166813611984253,28,12,4,4,0.5,0.0125,1.0,1.0,1.0
noise_10,noise,9,900,2,4,CDK knn+2ec,5,4.40236496925354,31,13,5,5,0.5806451612903226,0.005,0.9227732450023615,0.9455033466634049,0.9457808704944919
noise_10,noise,10,900,2,4,CDK knn+2ec,5,4.085862636566162,47,21,5,6,0.3404255319148936,0.2692307692307692,0.9156175537922502,0.942235448858248,0.9425284795683209
noise_10,noise,12,900,2,4,CDK knn+2ec,5,3.79849910736084,20,9,5,5,0.7,0.005,0.9204817355964362,0.9444418521410883,0.9447244250040363
noise_10,noise,11,900,2,4,CDK knn+2ec,4,4.264340877532959,32,13,4,4,0.5625,0.005,1.0,1.0,1.0
noise_10,noise,14,900,2,4,CDK knn+2ec,4,3.959378242492676,28,12,4,5,0.5357142857142857,0.005,1.0,1.0,1.0
noise_10,noise,13,900,2,4,CDK knn+2ec,4,4.3780694007873535,19,8,4,4,0.7368421052631579,0.005,1.0,1.0,1.0
noise_10,noise,15,900,2,4,CDK knn+2ec,4,4.282479524612427,23,9,4,4,0.6521739130434783,0.005,0.9967037647435848,0.9943571981018373,0.9943799295424158
noise_10,noise,16,900,2,4,CDK knn+2ec,4,4.702425956726074,31,13,4,4,0.3870967741935484,0.065,0.9772740560274898,0.9726782694795667,0.9727883457175153
noise_10,noise,17,900,2,4,CDK knn+2ec,4,4.123409271240234,28,12,4,4,0.5714285714285714,0.005,1.0,1.0,1.0
noise_10,noise,18,900,2,4,CDK knn+2ec,4,4.707486391067505,33,14,4,5,0.48484848484848486,0.075,0.9706830428437898,0.9613912977369348,0.9615468479387793
noise_10,noise,19,900,2,4,CDK knn+2ec,4,4.1408162117004395,35,15,4,4,0.5142857142857142,0.01,1.0,1.0,1.0
noise_30,noise,0,900,2,4,CDK knn+2ec,6,5.105160474777222,27,10,6,6,0.7777777777777778,0.005,0.9958056288513875,0.9938601801343723,0.9939039645993735
noise_30,noise,1,900,2,4,CDK knn+2ec,6,4.982991456985474,23,9,6,6,0.8260869565217391,0.005,0.9915255767212465,0.9861779129275087,0.9863030255819564
noise_30,noise,2,900,2,4,CDK knn+2ec,5,4.860020399093628,33,13,5,6,0.5757575757575758,0.005,0.9414007238600826,0.9547136234244432,0.9550143844788294
noise_30,noise,3,900,2,4,CDK knn+2ec,5,4.7737743854522705,42,17,5,6,0.5714285714285714,0.005,0.9609985345384021,0.9547425740428699,0.9550697593848056
noise_30,noise,4,900,2,4,CDK knn+2ec,5,5.899586915969849,44,18,3,8,0.5454545454545454,0.01,0.9583135753760629,0.9529989947688903,0.9533402462205944
noise_30,noise,5,900,2,4,CDK knn+2ec,8,5.306696653366089,32,14,8,9,0.75,0.005,0.9608645271593794,0.9506238106167292,0.951163980955004
noise_30,noise,6,900,2,4,CDK knn+2ec,8,5.2073893547058105,37,15,8,8,0.6486486486486487,0.005,0.9000170652895186,0.9249614854551648,0.925839071655132
noise_30,noise,7,900,2,4,CDK knn+2ec,4,4.438228607177734,35,15,4,4,0.5428571428571428,0.005,1.0,1.0,1.0
noise_30,noise,8,900,2,4,CDK knn+2ec,3,5.128147840499878,55,23,3,6,0.2545454545454545,0.095,0.3313355518177618,0.5754790270069972,0.5765229604136762
noise_30,noise,9,900,2,4,CDK knn+2ec,7,4.276976108551025,37,17,7,8,0.5945945945945946,0.005,0.9957649518020141,0.9930556540876451,0.9931133596104297
noise_30,noise,10,900,2,4,CDK knn+2ec,4,4.763585805892944,39,16,4,6,0.5384615384615384,0.01,1.0,1.0,1.0
noise_30,noise,11,900,2,4,CDK knn+2ec,7,5.972551345825195,45,19,7,9,0.6444444444444445,0.005,0.9306591952180244,0.9393610979171212,0.9399721798898912
noise_30,noise,12,900,2,4,CDK knn+2ec,7,4.957003116607666,41,18,7,7,0.5609756097560976,0.005,0.9748579717302228,0.9659893644343001,0.9663713952387951
noise_30,noise,13,900,2,4,CDK knn+2ec,5,5.287296533584595,37,15,4,7,0.5945945945945946,0.005,0.9780773276334656,0.9775399867446357,0.9776962905163755
noise_30,noise,14,900,2,4,CDK knn+2ec,5,4.387781858444214,33,14,5,5,0.5757575757575758,0.005,0.9873628491547921,0.9828704975413985,0.982959352904824
noise_30,noise,15,900,2,4,CDK knn+2ec,7,5.128790616989136,30,12,5,7,0.7666666666666667,0.005,0.9583072326902619,0.9463642555220363,0.9468601957313821
noise_30,noise,16,900,2,4,CDK knn+2ec,6,5.219084024429321,34,14,5,7,0.7058823529411765,0.005,0.9083087951786064,0.9341689802090136,0.9347261495157998
noise_30,noise,17,900,2,4,CDK knn+2ec,4,3.2650814056396484,10,4,4,4,1.0,0.005,0.9588502771504422,0.9567514397913078,0.9569758701949796
noise_30,noise,18,900,2,4,CDK knn+2ec,4,4.151827812194824,42,19,4,4,0.47619047619047616,0.03,1.0,1.0,1.0
noise_30,noise,19,900,2,4,CDK knn+2ec,5,5.985103368759155,28,10,5,6,0.7857142857142857,0.005,1.0,1.0,1.0
noise_50,noise,0,900,2,4,CDK knn+2ec,6,6.057265043258667,49,21,3,8,0.6122448979591837,0.005,0.9627577311458765,0.954576643726552,0.9551514785804747
