dataset,family,rep,n,d,true_k,method,k_hat,runtime,ARI,AMI,NMI
null_uniform_d10,null,15,600,10,1,UniForCE,1,0.19763994216918945,1.0,1.0,1.0
null_uniform_d10,null,16,600,10,1,UniForCE,1,0.18066978454589844,1.0,1.0,1.0
null_uniform_d10,null,17,600,10,1,UniForCE,1,0.1922924518585205,1.0,1.0,1.0
null_uniform_d10,null,18,600,10,1,UniForCE,1,0.1852273941040039,1.0,1.0,1.0
null_uniform_d10,null,19,600,10,1,UniForCE,1,0.16228604316711426,1.0,1.0,1.0
null_t3_d2,null,0,600,2,1,UniForCE,1,0.1790323257446289,1.0,1.0,1.0
null_t3_d2,null,1,600,2,1,UniForCE,1,0.17732906341552734,1.0,1.0,1.0
null_t3_d2,null,2,600,2,1,UniForCE,1,0.172684907913208,1.0,1.0,1.0
null_t3_d2,null,3,600,2,1,UniForCE,1,0.17988038063049316,1.0,1.0,1.0
null_t3_d2,null,4,600,2,1,UniForCE,1,0.19467949867248535,1.0,1.0,1.0
null_t3_d2,null,5,600,2,1,UniForCE,1,0.17152738571166992,1.0,1.0,1.0
null_t3_d2,null,6,600,2,1,UniForCE,1,0.17923855781555176,1.0,1.0,1.0
null_t3_d2,null,7,600,2,1,UniForCE,1,0.15868759155273438,1.0,1.0,1.0
null_t3_d2,null,8,600,2,1,UniForCE,1,0.18334150314331055,1.0,1.0,1.0
null_t3_d2,null,9,600,2,1,UniForCE,1,0.15063095092773438,1.0,1.0,1.0
null_t3_d2,null,10,600,2,1,UniForCE,1,0.17055439949035645,1.0,1.0,1.0
null_t3_d2,null,11,600,2,1,UniForCE,1,0.17894196510314941,1.0,1.0,1.0
null_t3_d2,null,12,600,2,1,UniForCE,1,0.14799904823303223,1.0,1.0,1.0
null_t3_d2,null,13,600,2,1,UniForCE,1,0.1831653118133545,1.0,1.0,1.0
null_t3_d2,null,14,600,2,1,UniForCE,1,0.1459212303161621,1.0,1.0,1.0
null_t3_d2,null,15,600,2,1,UniForCE,1,0.15625762939453125,1.0,1.0,1.0
null_t3_d2,null,16,600,2,1,UniForCE,1,0.2026364803314209,1.0,1.0,1.0
null_t3_d2,null,17,600,2,1,UniForCE,1,0.16978836059570312,1.0,1.0,1.0
null_t3_d2,null,18,600,2,1,UniForCE,1,0.1828935146331787,1.0,1.0,1.0
null_t3_d2,null,19,600,2,1,UniForCE,1,0.19708013534545898,1.0,1.0,1.0
null_t3_d10,null,0,600,10,1,UniForCE,1,0.16044855117797852,1.0,1.0,1.0
null_t3_d10,null,1,600,10,1,UniForCE,1,0.20580387115478516,1.0,1.0,1.0
null_t3_d10,null,2,600,10,1,UniForCE,1,0.20801162719726562,1.0,1.0,1.0
null_t3_d10,null,3,600,10,1,UniForCE,1,0.20542097091674805,1.0,1.0,1.0
null_t3_d10,null,4,600,10,1,UniForCE,1,0.20049238204956055,1.0,1.0,1.0
null_t3_d10,null,5,600,10,1,UniForCE,1,0.20794105529785156,1.0,1.0,1.0
null_t3_d10,null,6,600,10,1,UniForCE,1,0.1831982135772705,1.0,1.0,1.0
null_t3_d10,null,7,600,10,1,UniForCE,1,0.19221806526184082,1.0,1.0,1.0
null_t3_d10,null,8,600,10,1,UniForCE,1,0.20724225044250488,1.0,1.0,1.0
null_t3_d10,null,9,600,10,1,UniForCE,1,0.21166729927062988,1.0,1.0,1.0
null_t3_d10,null,10,600,10,1,UniForCE,1,0.19105958938598633,1.0,1.0,1.0
null_t3_d10,null,11,600,10,1,UniForCE,1,0.17881417274475098,1.0,1.0,1.0
null_t3_d10,null,12,600,10,1,UniForCE,1,0.20716404914855957,1.0,1.0,1.0
null_t3_d10,null,13,600,10,1,UniForCE,1,0.199920654296875,1.0,1.0,1.0
null_t3_d10,null,14,600,10,1,UniForCE,1,0.1675574779510498,1.0,1.0,1.0
null_t3_d10,null,15,600,10,1,UniForCE,1,0.19740962982177734,1.0,1.0,1.0
null_t3_d10,null,16,600,10,1,UniForCE,1,0.16286492347717285,1.0,1.0,1.0
null_t3_d10,null,17,600,10,1,UniForCE,1,0.20314407348632812,1.0,1.0,1.0
null_t3_d10,null,18,600,10,1,UniForCE,1,0.1831364631652832,1.0,1.0,1.0
null_t3_d10,null,19,600,10,1,UniForCE,1,0.20392084121704102,1.0,1.0,1.0
null_aniso_d2,null,0,600,2,1,UniForCE,1,0.17197847366333008,1.0,1.0,1.0
null_aniso_d2,null,1,600,2,1,UniForCE,1,0.16603326797485352,1.0,1.0,1.0
null_aniso_d2,null,2,600,2,1,UniForCE,1,0.17060494422912598,1.0,1.0,1.0
null_aniso_d2,null,3,600,2,1,UniForCE,1,0.14829039573669434,1.0,1.0,1.0
null_aniso_d2,null,4,600,2,1,UniForCE,1,0.16222620010375977,1.0,1.0,1.0
null_aniso_d2,null,5,600,2,1,UniForCE,1,0.14902734756469727,1.0,1.0,1.0
null_aniso_d2,null,6,600,2,1,UniForCE,1,0.14292168617248535,1.0,1.0,1.0
null_aniso_d2,null,7,600,2,1,UniForCE,1,0.16785764694213867,1.0,1.0,1.0
null_aniso_d2,null,8,600,2,1,UniForCE,1,0.17861247062683105,1.0,1.0,1.0
null_aniso_d2,null,9,600,2,1,UniForCE,1,0.1682889461517334,1.0,1.0,1.0
null_aniso_d2,null,10,600,2,1,UniForCE,1,0.17626452445983887,1.0,1.0,1.0
null_aniso_d2,null,11,600,2,1,UniForCE,1,0.20364046096801758,1.0,1.0,1.0
null_aniso_d2,null,12,600,2,1,UniForCE,1,0.14801597595214844,1.0,1.0,1.0
null_aniso_d2,null,13,600,2,1,UniForCE,1,0.19199109077453613,1.0,1.0,1.0
null_aniso_d2,null,14,600,2,1,UniForCE,1,0.17256736755371094,1.0,1.0,1.0
null_aniso_d2,null,15,600,2,1,UniForCE,1,0.16780829429626465,1.0,1.0,1.0
null_aniso_d2,null,16,600,2,1,UniForCE,1,0.16855669021606445,1.0,1.0,1.0
null_aniso_d2,null,17,600,2,1,UniForCE,1,0.1783900260925293,1.0,1.0,1.0
null_aniso_d2,null,18,600,2,1,UniForCE,1,0.1761465072631836,1.0,1.0,1.0
null_aniso_d2,null,19,600,2,1,UniForCE,1,0.20386242866516113,1.0,1.0,1.0
null_aniso_d10,null,0,600,10,1,UniForCE,1,0.19402599334716797,1.0,1.0,1.0
null_aniso_d10,null,1,600,10,1,UniForCE,1,0.19852757453918457,1.0,1.0,1.0
null_aniso_d10,null,2,600,10,1,UniForCE,1,0.212144136428833,1.0,1.0,1.0
null_aniso_d10,null,3,600,10,1,UniForCE,1,0.17477059364318848,1.0,1.0,1.0
null_aniso_d10,null,4,600,10,1,UniForCE,1,0.18009018898010254,1.0,1.0,1.0
null_aniso_d10,null,5,600,10,1,UniForCE,1,0.19756317138671875,1.0,1.0,1.0
null_aniso_d10,null,6,600,10,1,UniForCE,1,0.17444825172424316,1.0,1.0,1.0
null_aniso_d10,null,7,600,10,1,UniForCE,1,0.17775940895080566,1.0,1.0,1.0
null_aniso_d10,null,8,600,10,1,UniForCE,1,0.18837451934814453,1.0,1.0,1.0
null_aniso_d10,null,9,600,10,1,UniForCE,1,0.1900334358215332,1.0,1.0,1.0
null_aniso_d10,null,10,600,10,1,UniForCE,1,0.16326045989990234,1.0,1.0,1.0
null_aniso_d10,null,11,600,10,1,UniForCE,1,0.15201210975646973,1.0,1.0,1.0
null_aniso_d10,null,12,600,10,1,UniForCE,1,0.19199681282043457,1.0,1.0,1.0
null_aniso_d10,null,13,600,10,1,UniForCE,1,0.19053149223327637,1.0,1.0,1.0
null_aniso_d10,null,14,600,10,1,UniForCE,1,0.17482948303222656,1.0,1.0,1.0
null_aniso_d10,null,15,600,10,1,UniForCE,1,0.16431593894958496,1.0,1.0,1.0
Iris,real,0,150,4,3,UniForCE,1,0.006873607635498047,0.0,0.0,0.0
Iris,real,1,150,4,3,UniForCE,2,0.008624553680419922,0.5681159420289855,0.7315847607219573,0.7336804366512104
Iris,real,2,150,4,3,UniForCE,2,0.010449409484863281,0.5681159420289855,0.7315847607219573,0.7336804366512104
Iris,real,3,150,4,3,UniForCE,2,0.006850242614746094,0.5681159420289855,0.7315847607219573,0.7336804366512104
Iris,real,4,150,4,3,UniForCE,2,0.009177923202514648,0.5681159420289855,0.7315847607219573,0.7336804366512104
Iris,real,5,150,4,3,UniForCE,2,0.008301496505737305,0.5681159420289855,0.7315847607219573,0.7336804366512104
Iris,real,6,150,4,3,UniForCE,2,0.008783578872680664,0.5681159420289855,0.7315847607219573,0.7336804366512104
Iris,real,7,150,4,3,UniForCE,2,0.011439085006713867,0.5681159420289855,0.7315847607219573,0.7336804366512104
Iris,real,8,150,4,3,UniForCE,2,0.0074291229248046875,0.5681159420289855,0.7315847607219573,0.7336804366512104
Iris,real,9,150,4,3,UniForCE,2,0.007901430130004883,0.5681159420289855,0.7315847607219573,0.7336804366512104
Wine,real,0,178,13,3,UniForCE,1,0.008862495422363281,0.0,0.0,0.0
Wine,real,1,178,13,3,UniForCE,1,0.011083364486694336,0.0,0.0,0.0
null_aniso_d10,null,16,600,10,1,UniForCE,1,0.1641709804534912,1.0,1.0,1.0
null_aniso_d10,null,17,600,10,1,UniForCE,1,0.18668246269226074,1.0,1.0,1.0
null_aniso_d10,null,18,600,10,1,UniForCE,1,0.1735856533050537,1.0,1.0,1.0
null_aniso_d10,null,19,600,10,1,UniForCE,1,0.17487549781799316,1.0,1.0,1.0
Wine,real,2,178,13,3,UniForCE,2,0.009749174118041992,0.45356971295105997,0.5833707056198998,0.5861656873803656
Wine,real,3,178,13,3,UniForCE,2,0.010594844818115234,0.4610041624800529,0.5959196322345904,0.5986385941431798
Wine,real,4,178,13,3,UniForCE,1,0.01214742660522461,0.0,0.0,0.0
Wine,real,5,178,13,3,UniForCE,1,0.011077642440795898,0.0,0.0,0.0
Wine,real,6,178,13,3,UniForCE,1,0.017055511474609375,0.0,0.0,0.0
Wine,real,7,178,13,3,UniForCE,2,0.011820077896118164,0.4847385885049859,0.6436132252904821,0.6460345997453271
Wine,real,8,178,13,3,UniForCE,1,0.008425474166870117,0.0,0.0,0.0
Wine,real,9,178,13,3,UniForCE,1,0.013982534408569336,0.0,0.0,0.0
Breast cancer,real,0,569,30,2,UniForCE,1,0.16739487648010254,0.0,0.0,0.0
Breast cancer,real,1,569,30,2,UniForCE,1,0.17847967147827148,0.0,0.0,0.0
Breast cancer,real,2,569,30,2,UniForCE,1,0.16889357566833496,0.0,0.0,0.0
Breast cancer,real,3,569,30,2,UniForCE,1,0.16089820861816406,0.0,0.0,0.0
Breast cancer,real,4,569,30,2,UniForCE,1,0.2008354663848877,0.0,0.0,0.0
Breast cancer,real,5,569,30,2,UniForCE,1,0.17691469192504883,0.0,0.0,0.0
Breast cancer,real,6,569,30,2,UniForCE,1,0.16239476203918457,0.0,0.0,0.0
Breast cancer,real,7,569,30,2,UniForCE,1,0.1766345500946045,0.0,0.0,0.0
Breast cancer,real,8,569,30,2,UniForCE,1,0.15042996406555176,0.0,0.0,0.0
Breast cancer,real,9,569,30,2,UniForCE,1,0.15090203285217285,0.0,0.0,0.0
Digits,real,0,1797,64,10,UniForCE,6,2.8289339542388916,0.32539086445776055,0.6637649597102246,0.6660216232017607
Digits,real,1,1797,64,10,UniForCE,4,2.91294002532959,0.17714652770488387,0.5518808559834631,0.5539834772123161
Digits,real,2,1797,64,10,UniForCE,5,2.872973680496216,0.27316630004752057,0.6065378692874993,0.6087500468952459
Digits,real,3,1797,64,10,UniForCE,5,2.9031643867492676,0.25149659430097043,0.6099564430348515,0.6121929845739512
Digits,real,4,1797,64,10,UniForCE,4,2.94836688041687,0.2159915784372204,0.5238880163094738,0.5260184143580854
Digits,real,5,1797,64,10,UniForCE,7,3.2477145195007324,0.3735942647544673,0.6824089643474046,0.6848731842831728
Digits-700,real,0,700,64,10,UniForCE,5,0.4329836368560791,0.21557754916872757,0.5583196661150472,0.5650938953147348
Digits-700,real,1,700,64,10,UniForCE,4,0.4094376564025879,0.1895313858231104,0.5458847126286573,0.551384005497915
Digits-700,real,2,700,64,10,UniForCE,7,0.37336063385009766,0.49235044749814044,0.6840862964554085,0.6902130338707054
Digits-700,real,3,700,64,10,UniForCE,3,0.3963649272918701,0.10989669433285984,0.4170780109724963,0.4222934946243629
Digits-700,real,4,700,64,10,UniForCE,6,0.43450164794921875,0.31168578527972735,0.644002243729099,0.6503469779824247
Digits-700,real,5,700,64,10,UniForCE,5,0.45449233055114746,0.24554343136022744,0.5942990623926082,0.6004591597036607
Digits-700,real,6,700,64,10,UniForCE,2,0.4642150402069092,0.03161283520580308,0.16941480665699515,0.17371677089483195
Digits-700,real,7,700,64,10,UniForCE,3,0.3905601501464844,0.1135877981162811,0.4153744927993376,0.42056768827803187
Digits-700,real,8,700,64,10,UniForCE,4,0.3802344799041748,0.1545421895140381,0.49016067414825587,0.49653148983712087
Digits-700,real,9,700,64,10,UniForCE,4,0.42138147354125977,0.14746093812593528,0.45649265170116404,0.46323968607586435
Digits-0168,real,0,715,64,4,UniForCE,3,0.4174611568450928,0.35777612290640487,0.5635597125031371,0.5652277527160638
Digits-0168,real,1,715,64,4,UniForCE,2,0.4108729362487793,0.32958177546529044,0.5618771470712325,0.5628244618740685
Digits,real,6,1797,64,10,UniForCE,5,2.97088623046875,0.2612811556590888,0.6277864070705752,0.6299156298650183
Digits,real,7,1797,64,10,UniForCE,6,2.9937167167663574,0.2848411846018916,0.6328344563711028,0.6353551677631932
Digits,real,8,1797,64,10,UniForCE,4,2.9115214347839355,0.17074932438869156,0.5192278588167882,0.5214687541339639
Digits,real,9,1797,64,10,UniForCE,4,3.1238651275634766,0.1649383447516059,0.502769850089781,0.5050892643529116
Digits-0168,real,2,715,64,4,UniForCE,4,0.40312671661376953,0.6428682577101972,0.6950219324092175,0.6964710458779172
Digits-0168,real,3,715,64,4,UniForCE,3,0.41866540908813477,0.655139341601239,0.7491057154212521,0.7499702377508025
Digits-0168,real,4,715,64,4,UniForCE,2,0.37312793731689453,0.32958177546529044,0.5618771470712325,0.5628244618740685
Digits-0168,real,5,715,64,4,UniForCE,4,0.45261287689208984,0.6620893521658634,0.7232630800147448,0.7245816895015058
Digits-0168,real,6,715,64,4,UniForCE,2,0.4067831039428711,0.32958177546529044,0.5618771470712325,0.5628244618740685
Digits-0168,real,7,715,64,4,UniForCE,2,0.4213097095489502,0.025976401536521216,0.1301794513283854,0.1323863667377968
Digits-0168,real,8,715,64,4,UniForCE,3,0.4430875778198242,0.6828160994983594,0.7890665758684712,0.7897985237777783
Digits-0168,real,9,715,64,4,UniForCE,4,0.41643357276916504,0.6596502800509637,0.7162914288665457,0.7176412776678905
Digits-0to4,real,0,901,64,5,UniForCE,3,0.7778925895690918,0.5486320972351161,0.701586145429077,0.7025868999142099
Digits-0to4,real,1,901,64,5,UniForCE,3,0.7213060855865479,0.5410505234964728,0.6894647846627264,0.6905060886055296
Digits-0to4,real,2,901,64,5,UniForCE,2,0.7213780879974365,0.20729264163125594,0.47078218875359784,0.4719043053475592
Digits-0to4,real,3,901,64,5,UniForCE,3,0.7101290225982666,0.5393181832527086,0.6870225067385851,0.6880719533452871
Digits-0to4,real,4,901,64,5,UniForCE,5,0.7558536529541016,0.7565461390259863,0.7884586977380031,0.7896464724137342
Digits-0to4,real,5,901,64,5,UniForCE,4,0.7371206283569336,0.7150852857805802,0.8090762456146486,0.8099420934679731
Digits-0to4,real,6,901,64,5,UniForCE,3,0.6485595703125,0.4651041614230416,0.6819975080641842,0.6830974566663891
Digits-0to4,real,7,901,64,5,UniForCE,5,0.7540085315704346,0.7515746358325602,0.7825217046473663,0.7837436658696163
Digits-0to4,real,8,901,64,5,UniForCE,4,0.6896886825561523,0.7071515769359891,0.798539127919566,0.7994529819564496
Digits-0to4,real,9,901,64,5,UniForCE,3,0.7533063888549805,0.5443887840170227,0.6910169887719311,0.692052846528
Digits-PCA10,real,0,1797,10,10,UniForCE,1,1.3194231986999512,0.0,0.0,0.0
Digits-PCA10,real,1,1797,10,10,UniForCE,1,1.346433401107788,0.0,0.0,0.0
Digits-PCA10,real,2,1797,10,10,UniForCE,2,1.250309944152832,0.04464587559242826,0.2295371397157646,0.23102453721517965
Digits-PCA10,real,3,1797,10,10,UniForCE,1,1.2616186141967773,0.0,0.0,0.0
Digits-PCA10,real,4,1797,10,10,UniForCE,2,1.2302007675170898,0.043016498593332765,0.2243888141425532,0.225889391104782
Digits-PCA10,real,5,1797,10,10,UniForCE,2,1.2309002876281738,0.04464587559242826,0.2295371397157646,0.23102453721517965
BC-benign(1cls),real,0,357,30,1,UniForCE,1,0.06717157363891602,1.0,1.0,1.0
BC-benign(1cls),real,1,357,30,1,UniForCE,1,0.06607556343078613,1.0,1.0,1.0
BC-benign(1cls),real,2,357,30,1,UniForCE,1,0.0693671703338623,1.0,1.0,1.0
BC-benign(1cls),real,3,357,30,1,UniForCE,1,0.06343293190002441,1.0,1.0,1.0
BC-benign(1cls),real,4,357,30,1,UniForCE,1,0.07445240020751953,1.0,1.0,1.0
BC-benign(1cls),real,5,357,30,1,UniForCE,1,0.05262041091918945,1.0,1.0,1.0
BC-benign(1cls),real,6,357,30,1,UniForCE,1,0.06204724311828613,1.0,1.0,1.0
BC-benign(1cls),real,7,357,30,1,UniForCE,1,0.04957222938537598,1.0,1.0,1.0
BC-benign(1cls),real,8,357,30,1,UniForCE,1,0.05716371536254883,1.0,1.0,1.0
BC-benign(1cls),real,9,357,30,1,UniForCE,1,0.06048321723937988,1.0,1.0,1.0
BC-malignant(1cls),real,0,212,30,1,UniForCE,1,0.018701791763305664,1.0,1.0,1.0
BC-malignant(1cls),real,1,212,30,1,UniForCE,1,0.020744800567626953,1.0,1.0,1.0
BC-malignant(1cls),real,2,212,30,1,UniForCE,1,0.022431373596191406,1.0,1.0,1.0
BC-malignant(1cls),real,3,212,30,1,UniForCE,1,0.022432565689086914,1.0,1.0,1.0
BC-malignant(1cls),real,4,212,30,1,UniForCE,1,0.020566940307617188,1.0,1.0,1.0
BC-malignant(1cls),real,5,212,30,1,UniForCE,1,0.018925189971923828,1.0,1.0,1.0
BC-malignant(1cls),real,6,212,30,1,UniForCE,1,0.02257084846496582,1.0,1.0,1.0
BC-malignant(1cls),real,7,212,30,1,UniForCE,1,0.02195453643798828,1.0,1.0,1.0
BC-malignant(1cls),real,8,212,30,1,UniForCE,1,0.018011808395385742,1.0,1.0,1.0
BC-malignant(1cls),real,9,212,30,1,UniForCE,1,0.017278194427490234,1.0,1.0,1.0
Digit-1(1cls),real,0,182,64,1,UniForCE,2,0.011821508407592773,0.0,0.0,0.0
Digit-1(1cls),real,1,182,64,1,UniForCE,2,0.013670682907104492,0.0,0.0,0.0
Digit-1(1cls),real,2,182,64,1,UniForCE,2,0.014245748519897461,0.0,0.0,0.0
Digit-1(1cls),real,3,182,64,1,UniForCE,2,0.014944076538085938,0.0,0.0,0.0
Digit-1(1cls),real,4,182,64,1,UniForCE,2,0.01704692840576172,0.0,0.0,0.0
Digit-1(1cls),real,5,182,64,1,UniForCE,2,0.013816356658935547,0.0,0.0,0.0
Digit-1(1cls),real,6,182,64,1,UniForCE,2,0.013257265090942383,0.0,0.0,0.0
Digit-1(1cls),real,7,182,64,1,UniForCE,2,0.011481761932373047,0.0,0.0,0.0
Digit-1(1cls),real,8,182,64,1,UniForCE,2,0.015523910522460938,0.0,0.0,0.0
Digit-1(1cls),real,9,182,64,1,UniForCE,2,0.012299537658691406,0.0,0.0,0.0
Digit-3(1cls),real,0,183,64,1,UniForCE,1,0.016292333602905273,1.0,1.0,1.0
Digit-3(1cls),real,1,183,64,1,UniForCE,1,0.017002582550048828,1.0,1.0,1.0
Digit-3(1cls),real,2,183,64,1,UniForCE,1,0.01817488670349121,1.0,1.0,1.0
Digit-3(1cls),real,3,183,64,1,UniForCE,1,0.01779460906982422,1.0,1.0,1.0
Digit-3(1cls),real,4,183,64,1,UniForCE,1,0.01961970329284668,1.0,1.0,1.0
Digit-3(1cls),real,5,183,64,1,UniForCE,1,0.018542051315307617,1.0,1.0,1.0
Digit-3(1cls),real,6,183,64,1,UniForCE,1,0.017633438110351562,1.0,1.0,1.0
Digit-3(1cls),real,7,183,64,1,UniForCE,1,0.01959538459777832,1.0,1.0,1.0
Digit-3(1cls),real,8,183,64,1,UniForCE,1,0.016819477081298828,1.0,1.0,1.0
Digit-3(1cls),real,9,183,64,1,UniForCE,1,0.017580747604370117,1.0,1.0,1.0
Digit-7(1cls),real,0,179,64,1,UniForCE,1,0.026011228561401367,1.0,1.0,1.0
Digit-7(1cls),real,1,179,64,1,UniForCE,1,0.018532991409301758,1.0,1.0,1.0
Digit-7(1cls),real,2,179,64,1,UniForCE,1,0.021004915237426758,1.0,1.0,1.0
Digit-7(1cls),real,3,179,64,1,UniForCE,1,0.018656015396118164,1.0,1.0,1.0
Digit-7(1cls),real,4,179,64,1,UniForCE,1,0.020836830139160156,1.0,1.0,1.0
Digit-7(1cls),real,5,179,64,1,UniForCE,1,0.013917684555053711,1.0,1.0,1.0
Digit-7(1cls),real,6,179,64,1,UniForCE,1,0.01874542236328125,1.0,1.0,1.0
Digit-7(1cls),real,7,179,64,1,UniForCE,1,0.017618656158447266,1.0,1.0,1.0
Digit-7(1cls),real,8,179,64,1,UniForCE,1,0.01534128189086914,1.0,1.0,1.0
Digit-7(1cls),real,9,179,64,1,UniForCE,1,0.017780542373657227,1.0,1.0,1.0
Wine-c1(1cls),real,0,71,13,1,UniForCE,1,0.0021207332611083984,1.0,1.0,1.0
Wine-c1(1cls),real,1,71,13,1,UniForCE,1,0.0013322830200195312,1.0,1.0,1.0
Wine-c1(1cls),real,2,71,13,1,UniForCE,1,0.002198934555053711,1.0,1.0,1.0
Wine-c1(1cls),real,3,71,13,1,UniForCE,1,0.0017309188842773438,1.0,1.0,1.0
Wine-c1(1cls),real,4,71,13,1,UniForCE,1,0.003214120864868164,1.0,1.0,1.0
Wine-c1(1cls),real,5,71,13,1,UniForCE,1,0.001664876937866211,1.0,1.0,1.0
Wine-c1(1cls),real,6,71,13,1,UniForCE,1,0.0015444755554199219,1.0,1.0,1.0
Wine-c1(1cls),real,7,71,13,1,UniForCE,1,0.0015208721160888672,1.0,1.0,1.0
Wine-c1(1cls),real,8,71,13,1,UniForCE,1,0.0016827583312988281,1.0,1.0,1.0
Wine-c1(1cls),real,9,71,13,1,UniForCE,1,0.0022652149200439453,1.0,1.0,1.0
Iris-setosa(1cls),real,0,50,4,1,UniForCE,1,0.002285003662109375,1.0,1.0,1.0
Iris-setosa(1cls),real,1,50,4,1,UniForCE,1,0.0023124217987060547,1.0,1.0,1.0
Iris-setosa(1cls),real,2,50,4,1,UniForCE,1,0.0029947757720947266,1.0,1.0,1.0
Iris-setosa(1cls),real,3,50,4,1,UniForCE,1,0.0022819042205810547,1.0,1.0,1.0
Iris-setosa(1cls),real,4,50,4,1,UniForCE,1,0.0020263195037841797,1.0,1.0,1.0
Iris-setosa(1cls),real,5,50,4,1,UniForCE,1,0.002332925796508789,1.0,1.0,1.0
Iris-setosa(1cls),real,6,50,4,1,UniForCE,1,0.002170562744140625,1.0,1.0,1.0
Iris-setosa(1cls),real,7,50,4,1,UniForCE,1,0.0027875900268554688,1.0,1.0,1.0
Iris-setosa(1cls),real,8,50,4,1,UniForCE,1,0.002800464630126953,1.0,1.0,1.0
Iris-setosa(1cls),real,9,50,4,1,UniForCE,1,0.0036611557006835938,1.0,1.0,1.0
Digits-PCA10,real,6,1797,10,10,UniForCE,2,1.2624084949493408,0.044109971613494746,0.22894094116610456,0.2304310923746582
Digits-PCA10,real,7,1797,10,10,UniForCE,1,1.194643259048462,0.0,0.0,0.0
Digits-PCA10,real,8,1797,10,10,UniForCE,1,1.2081639766693115,0.0,0.0,0.0
Digits-PCA10,real,9,1797,10,10,UniForCE,2,1.3021643161773682,0.04464587559242826,0.2295371397157646,0.23102453721517965
