dataset,family,rep,true_k,method,k_hat,ARI,runtime
nongauss_t3,nongauss,6,5,CDK 2ec / Gaussian null,5,0.984385177791463,6.061962366104126
nongauss_t3,nongauss,6,5,CDK 2ec / AD statistic,5,0.984385177791463,8.748225450515747
nongauss_t3,nongauss,6,5,CDK 2ec / no multiplicity corr.,5,0.984385177791463,6.297169923782349
nongauss_t3,nongauss,6,5,CDK 2ec / n_min=15,5,0.984385177791463,6.154498815536499
nongauss_t3,nongauss,6,5,CDK 2ec / n_min=40,5,0.984385177791463,5.308730125427246
nongauss_t3,nongauss,7,5,CDK 2ec (default),5,0.9874967342362952,6.127692222595215
nongauss_t3,nongauss,7,5,CDK 2ec / Gaussian null,5,0.9874967342362952,6.807025671005249
nongauss_t3,nongauss,7,5,CDK 2ec / AD statistic,5,0.9874967342362952,7.574718475341797
nongauss_t3,nongauss,7,5,CDK 2ec / no multiplicity corr.,5,0.9874967342362952,6.150703191757202
nongauss_t3,nongauss,7,5,CDK 2ec / n_min=15,5,0.9874967342362952,6.293723106384277
nongauss_t3,nongauss,7,5,CDK 2ec / n_min=40,5,0.9874967342362952,5.743067026138306
nongauss_t3,nongauss,8,5,CDK 2ec (default),5,1.0,7.289661169052124
nongauss_t3,nongauss,8,5,CDK 2ec / Gaussian null,5,1.0,7.829854965209961
nongauss_t3,nongauss,8,5,CDK 2ec / AD statistic,5,1.0,10.225088596343994
nongauss_t3,nongauss,8,5,CDK 2ec / no multiplicity corr.,5,1.0,6.941349029541016
nongauss_t3,nongauss,8,5,CDK 2ec / n_min=15,5,1.0,7.062772750854492
nongauss_t3,nongauss,8,5,CDK 2ec / n_min=40,5,1.0,5.993824243545532
nongauss_t3,nongauss,9,5,CDK 2ec (default),5,0.9875359909576884,6.180073499679565
nongauss_t3,nongauss,9,5,CDK 2ec / Gaussian null,5,0.9875359909576884,6.410245180130005
nongauss_t3,nongauss,9,5,CDK 2ec / AD statistic,5,0.9875359909576884,8.994142532348633
nongauss_t3,nongauss,9,5,CDK 2ec / no multiplicity corr.,5,0.9875359909576884,6.111279726028442
nongauss_t3,nongauss,9,5,CDK 2ec / n_min=15,5,0.9875359909576884,6.106357574462891
nongauss_t3,nongauss,9,5,CDK 2ec / n_min=40,5,0.9875359909576884,5.700980186462402
nongauss_uniform,nongauss,0,5,CDK 2ec (default),5,1.0,7.007829666137695
nongauss_uniform,nongauss,0,5,CDK 2ec / Gaussian null,5,1.0,8.954147338867188
nongauss_uniform,nongauss,0,5,CDK 2ec / AD statistic,5,1.0,8.903019428253174
nongauss_uniform,nongauss,0,5,CDK 2ec / no multiplicity corr.,5,1.0,7.268265008926392
nongauss_uniform,nongauss,0,5,CDK 2ec / n_min=15,5,1.0,9.253595352172852
nongauss_uniform,nongauss,0,5,CDK 2ec / n_min=40,5,1.0,6.19108772277832
nongauss_uniform,nongauss,1,5,CDK 2ec (default),5,1.0,7.88370680809021
nongauss_uniform,nongauss,1,5,CDK 2ec / Gaussian null,6,0.9429885413572903,10.428433179855347
nongauss_uniform,nongauss,1,5,CDK 2ec / AD statistic,5,1.0,11.049072027206421
nongauss_uniform,nongauss,1,5,CDK 2ec / no multiplicity corr.,5,1.0,7.433664083480835
nongauss_uniform,nongauss,1,5,CDK 2ec / n_min=15,5,1.0,10.095994710922241
nongauss_uniform,nongauss,1,5,CDK 2ec / n_min=40,5,1.0,5.978139162063599
nongauss_uniform,nongauss,2,5,CDK 2ec (default),5,1.0,6.674814224243164
nongauss_uniform,nongauss,2,5,CDK 2ec / Gaussian null,5,1.0,9.269458055496216
nongauss_uniform,nongauss,2,5,CDK 2ec / AD statistic,5,1.0,9.51016879081726
nongauss_uniform,nongauss,2,5,CDK 2ec / no multiplicity corr.,5,1.0,6.504901885986328
nongauss_uniform,nongauss,2,5,CDK 2ec / n_min=15,5,1.0,9.725999593734741
nongauss_uniform,nongauss,2,5,CDK 2ec / n_min=40,5,1.0,6.629172325134277
nongauss_uniform,nongauss,3,5,CDK 2ec (default),5,0.9551570868253528,8.016140937805176
nongauss_uniform,nongauss,3,5,CDK 2ec / Gaussian null,6,0.9109145342907835,9.751122951507568
nongauss_uniform,nongauss,3,5,CDK 2ec / AD statistic,5,0.9551570868253528,10.564821243286133
nongauss_uniform,nongauss,3,5,CDK 2ec / no multiplicity corr.,5,0.9551570868253528,7.632013320922852
nongauss_uniform,nongauss,3,5,CDK 2ec / n_min=15,5,1.0,9.195408821105957
nongauss_uniform,nongauss,3,5,CDK 2ec / n_min=40,5,0.8684067183880664,5.902288436889648
nongauss_uniform,nongauss,4,5,CDK 2ec (default),5,1.0,7.5040671825408936
nongauss_uniform,nongauss,4,5,CDK 2ec / Gaussian null,6,0.9550000090839337,9.788335800170898
nongauss_uniform,nongauss,4,5,CDK 2ec / AD statistic,5,1.0,9.15023922920227
nongauss_uniform,nongauss,4,5,CDK 2ec / no multiplicity corr.,6,0.9413174132466237,7.397077560424805
nongauss_uniform,nongauss,4,5,CDK 2ec / n_min=15,5,1.0,9.278673887252808
nongauss_uniform,nongauss,4,5,CDK 2ec / n_min=40,5,1.0,7.1068243980407715
nongauss_uniform,nongauss,5,5,CDK 2ec (default),5,1.0,7.534123420715332
nongauss_uniform,nongauss,5,5,CDK 2ec / Gaussian null,5,1.0,10.094761371612549
nongauss_uniform,nongauss,5,5,CDK 2ec / AD statistic,5,1.0,10.333990573883057
nongauss_uniform,nongauss,5,5,CDK 2ec / no multiplicity corr.,6,0.9483477861556479,7.213573455810547
nongauss_uniform,nongauss,5,5,CDK 2ec / n_min=15,5,1.0,10.640475988388062
nongauss_uniform,nongauss,5,5,CDK 2ec / n_min=40,5,1.0,6.730562210083008
nongauss_uniform,nongauss,6,5,CDK 2ec (default),5,1.0,7.320674657821655
nongauss_uniform,nongauss,6,5,CDK 2ec / Gaussian null,5,1.0,9.585196733474731
nongauss_uniform,nongauss,6,5,CDK 2ec / AD statistic,5,1.0,9.13100552558899
nongauss_uniform,nongauss,6,5,CDK 2ec / no multiplicity corr.,5,1.0,7.396667242050171
nongauss_uniform,nongauss,6,5,CDK 2ec / n_min=15,5,1.0,10.44059157371521
nongauss_uniform,nongauss,6,5,CDK 2ec / n_min=40,5,1.0,5.955573081970215
nongauss_uniform,nongauss,7,5,CDK 2ec (default),5,1.0,7.2173144817352295
nongauss_uniform,nongauss,7,5,CDK 2ec / Gaussian null,8,0.8402915647350987,9.626537561416626
nongauss_uniform,nongauss,7,5,CDK 2ec / AD statistic,5,1.0,9.569193601608276
nongauss_uniform,nongauss,7,5,CDK 2ec / no multiplicity corr.,5,1.0,7.122793436050415
nongauss_uniform,nongauss,7,5,CDK 2ec / n_min=15,5,1.0,9.672085046768188
nongauss_uniform,nongauss,7,5,CDK 2ec / n_min=40,5,1.0,6.4076972007751465
nongauss_uniform,nongauss,8,5,CDK 2ec (default),5,1.0,7.522188663482666
nongauss_uniform,nongauss,8,5,CDK 2ec / Gaussian null,5,1.0,9.233378410339355
nongauss_uniform,nongauss,8,5,CDK 2ec / AD statistic,5,1.0,10.25628662109375
nongauss_uniform,nongauss,8,5,CDK 2ec / no multiplicity corr.,5,1.0,7.498392105102539
nongauss_uniform,nongauss,8,5,CDK 2ec / n_min=15,5,1.0,9.262289762496948
nongauss_uniform,nongauss,8,5,CDK 2ec / n_min=40,5,1.0,6.132667303085327
nongauss_mixed,nongauss,0,5,CDK 2ec (default),5,0.9968691099886755,6.398546457290649
nongauss_mixed,nongauss,0,5,CDK 2ec / Gaussian null,5,0.9968691099886755,7.632706880569458
nongauss_mixed,nongauss,0,5,CDK 2ec / AD statistic,5,0.9968691099886755,8.712458610534668
nongauss_mixed,nongauss,0,5,CDK 2ec / no multiplicity corr.,5,0.9968691099886755,6.1397624015808105
nongauss_mixed,nongauss,0,5,CDK 2ec / n_min=15,5,0.9968691099886755,7.020028591156006
nongauss_mixed,nongauss,0,5,CDK 2ec / n_min=40,5,0.9968691099886755,6.003409385681152
nongauss_uniform,nongauss,9,5,CDK 2ec (default),5,1.0,7.947276830673218
nongauss_uniform,nongauss,9,5,CDK 2ec / Gaussian null,7,0.8656648038359737,10.994765520095825
nongauss_uniform,nongauss,9,5,CDK 2ec / AD statistic,5,1.0,11.329193353652954
nongauss_uniform,nongauss,9,5,CDK 2ec / no multiplicity corr.,6,0.9347274899409335,8.755264282226562
nongauss_uniform,nongauss,9,5,CDK 2ec / n_min=15,5,1.0,11.042930841445923
nongauss_uniform,nongauss,9,5,CDK 2ec / n_min=40,5,1.0,7.868753910064697
nongauss_mixed,nongauss,1,5,CDK 2ec (default),5,0.972461845853068,6.144953966140747
nongauss_mixed,nongauss,1,5,CDK 2ec / Gaussian null,6,0.9190219104870987,7.6570725440979
nongauss_mixed,nongauss,1,5,CDK 2ec / AD statistic,5,0.972461845853068,8.42647409439087
nongauss_mixed,nongauss,1,5,CDK 2ec / no multiplicity corr.,5,0.972461845853068,5.7837231159210205
nongauss_mixed,nongauss,1,5,CDK 2ec / n_min=15,5,0.972461845853068,6.995541334152222
nongauss_mixed,nongauss,1,5,CDK 2ec / n_min=40,5,0.972461845853068,6.095294713973999
nongauss_mixed,nongauss,2,5,CDK 2ec (default),6,0.9266300847734658,6.175936937332153
nongauss_mixed,nongauss,2,5,CDK 2ec / Gaussian null,5,0.9906271808867675,7.05016565322876
nongauss_mixed,nongauss,2,5,CDK 2ec / AD statistic,5,0.9906271808867675,8.330261468887329
nongauss_mixed,nongauss,2,5,CDK 2ec / no multiplicity corr.,6,0.9266300847734658,6.319262981414795
nongauss_mixed,nongauss,2,5,CDK 2ec / n_min=15,5,0.9906271808867675,6.029637575149536
nongauss_mixed,nongauss,2,5,CDK 2ec / n_min=40,5,0.9906271808867675,5.533444881439209
nongauss_mixed,nongauss,3,5,CDK 2ec (default),5,0.9937579600246279,5.378859519958496
nongauss_mixed,nongauss,3,5,CDK 2ec / Gaussian null,5,0.9937579600246279,7.435931921005249
nongauss_mixed,nongauss,3,5,CDK 2ec / AD statistic,5,0.9937579600246279,7.798535585403442
nongauss_mixed,nongauss,3,5,CDK 2ec / no multiplicity corr.,5,0.9937579600246279,5.875910043716431
nongauss_mixed,nongauss,3,5,CDK 2ec / n_min=15,5,0.9937579600246279,7.129941463470459
nongauss_mixed,nongauss,3,5,CDK 2ec / n_min=40,6,0.930831804312831,4.876384496688843
nongauss_mixed,nongauss,4,5,CDK 2ec (default),5,0.9725416274279405,5.3498334884643555
nongauss_mixed,nongauss,4,5,CDK 2ec / Gaussian null,5,0.9725416274279405,6.4008824825286865
nongauss_mixed,nongauss,4,5,CDK 2ec / AD statistic,5,0.9725416274279405,7.174806118011475
nongauss_mixed,nongauss,4,5,CDK 2ec / no multiplicity corr.,5,0.9725416274279405,5.430837869644165
nongauss_mixed,nongauss,4,5,CDK 2ec / n_min=15,5,0.9725416274279405,6.744194746017456
nongauss_mixed,nongauss,4,5,CDK 2ec / n_min=40,5,0.9725416274279405,5.402934312820435
nongauss_mixed,nongauss,5,5,CDK 2ec (default),5,1.0,6.000993013381958
nongauss_mixed,nongauss,5,5,CDK 2ec / Gaussian null,5,1.0,7.5910844802856445
nongauss_mixed,nongauss,5,5,CDK 2ec / AD statistic,5,1.0,9.333911418914795
nongauss_mixed,nongauss,5,5,CDK 2ec / no multiplicity corr.,5,1.0,6.44740891456604
nongauss_mixed,nongauss,5,5,CDK 2ec / n_min=15,6,0.9429885413572903,8.247504711151123
nongauss_mixed,nongauss,5,5,CDK 2ec / n_min=40,5,1.0,6.9356772899627686
nongauss_mixed,nongauss,6,5,CDK 2ec (default),5,1.0,5.466575384140015
nongauss_mixed,nongauss,6,5,CDK 2ec / Gaussian null,6,0.9523557162264612,7.578768968582153
nongauss_mixed,nongauss,6,5,CDK 2ec / AD statistic,5,1.0,7.787307262420654
nongauss_mixed,nongauss,6,5,CDK 2ec / no multiplicity corr.,5,1.0,5.820671796798706
nongauss_mixed,nongauss,6,5,CDK 2ec / n_min=15,5,1.0,8.038236856460571
nongauss_mixed,nongauss,6,5,CDK 2ec / n_min=40,5,1.0,6.352124452590942
nongauss_mixed,nongauss,8,5,CDK 2ec (default),5,0.9845044162845311,6.192849636077881
nongauss_mixed,nongauss,8,5,CDK 2ec / Gaussian null,5,0.9845044162845311,7.186553955078125
nongauss_mixed,nongauss,8,5,CDK 2ec / AD statistic,5,0.9845044162845311,9.118168830871582
nongauss_mixed,nongauss,8,5,CDK 2ec / no multiplicity corr.,5,0.9845044162845311,6.580382347106934
nongauss_mixed,nongauss,8,5,CDK 2ec / n_min=15,5,0.9845044162845311,6.901496410369873
nongauss_mixed,nongauss,8,5,CDK 2ec / n_min=40,5,0.9845044162845311,6.156621217727661
nongauss_mixed,nongauss,7,5,CDK 2ec (default),5,0.9968691099886755,5.937343120574951
nongauss_mixed,nongauss,7,5,CDK 2ec / Gaussian null,5,0.9968691099886755,8.074634075164795
nongauss_mixed,nongauss,7,5,CDK 2ec / AD statistic,5,0.9968691099886755,8.396559238433838
nongauss_mixed,nongauss,7,5,CDK 2ec / no multiplicity corr.,5,0.9968691099886755,6.197393178939819
nongauss_mixed,nongauss,7,5,CDK 2ec / n_min=15,5,0.9968691099886755,9.112299919128418
nongauss_mixed,nongauss,7,5,CDK 2ec / n_min=40,5,0.9968691099886755,6.369235515594482
nongauss_skew,nongauss,0,5,CDK 2ec (default),6,0.9475807033572363,7.162174701690674
nongauss_skew,nongauss,0,5,CDK 2ec / Gaussian null,6,0.9475807033572363,7.832942724227905
nongauss_skew,nongauss,0,5,CDK 2ec / AD statistic,7,0.9065208324608229,9.49695110321045
nongauss_skew,nongauss,0,5,CDK 2ec / no multiplicity corr.,6,0.9475807033572363,7.094741344451904
nongauss_skew,nongauss,0,5,CDK 2ec / n_min=15,5,0.9844647950001386,7.910719633102417
nongauss_skew,nongauss,0,5,CDK 2ec / n_min=40,5,0.9844647950001386,3.9394166469573975
nongauss_mixed,nongauss,9,5,CDK 2ec (default),5,0.9844647950001386,6.980370998382568
nongauss_mixed,nongauss,9,5,CDK 2ec / Gaussian null,5,0.9844647950001386,8.190839052200317
nongauss_mixed,nongauss,9,5,CDK 2ec / AD statistic,6,0.9402040255413473,9.478675842285156
nongauss_mixed,nongauss,9,5,CDK 2ec / no multiplicity corr.,6,0.9402040255413473,6.716142892837524
nongauss_mixed,nongauss,9,5,CDK 2ec / n_min=15,5,0.9844647950001386,8.241852283477783
nongauss_mixed,nongauss,9,5,CDK 2ec / n_min=40,5,0.9844647950001386,5.848905086517334
nongauss_skew,nongauss,1,5,CDK 2ec (default),5,1.0,6.507874965667725
nongauss_skew,nongauss,1,5,CDK 2ec / Gaussian null,6,0.9429885413572903,7.782925367355347
nongauss_skew,nongauss,1,5,CDK 2ec / AD statistic,6,0.9429885413572903,10.055663347244263
nongauss_skew,nongauss,1,5,CDK 2ec / no multiplicity corr.,6,0.9461850913763284,7.165921449661255
nongauss_skew,nongauss,1,5,CDK 2ec / n_min=15,6,0.9673346592179846,9.194078207015991
nongauss_skew,nongauss,1,5,CDK 2ec / n_min=40,5,1.0,4.860645771026611
nongauss_skew,nongauss,2,5,CDK 2ec (default),6,0.9364218256618193,7.153688430786133
nongauss_skew,nongauss,2,5,CDK 2ec / Gaussian null,9,0.771745268053486,8.987133264541626
nongauss_skew,nongauss,2,5,CDK 2ec / AD statistic,7,0.8804393552603436,11.288580417633057
nongauss_skew,nongauss,2,5,CDK 2ec / no multiplicity corr.,6,0.9364218256618193,7.090340852737427
nongauss_skew,nongauss,2,5,CDK 2ec / n_min=15,7,0.8734767683410346,7.843076467514038
nongauss_skew,nongauss,2,5,CDK 2ec / n_min=40,6,0.9364218256618193,5.3900110721588135
nongauss_skew,nongauss,3,5,CDK 2ec (default),6,0.9435766013901896,7.698050022125244
nongauss_skew,nongauss,3,5,CDK 2ec / Gaussian null,9,0.7948977693558607,9.236029624938965
nongauss_skew,nongauss,3,5,CDK 2ec / AD statistic,6,0.9435766013901896,11.868292570114136
nongauss_skew,nongauss,3,5,CDK 2ec / no multiplicity corr.,6,0.9435766013901896,8.657353162765503
nongauss_skew,nongauss,3,5,CDK 2ec / n_min=15,5,0.9937579600246279,8.804542779922485
nongauss_skew,nongauss,3,5,CDK 2ec / n_min=40,6,0.9435766013901896,6.490723371505737
nongauss_skew,nongauss,4,5,CDK 2ec (default),5,0.9906173109804156,7.30578875541687
nongauss_skew,nongauss,4,5,CDK 2ec / Gaussian null,9,0.810922181671815,9.589790105819702
nongauss_skew,nongauss,4,5,CDK 2ec / AD statistic,7,0.8806824377222732,13.344592571258545
nongauss_skew,nongauss,4,5,CDK 2ec / no multiplicity corr.,5,0.9906173109804156,8.437864303588867
nongauss_skew,nongauss,4,5,CDK 2ec / n_min=15,5,0.9906173109804156,8.853242874145508
nongauss_skew,nongauss,4,5,CDK 2ec / n_min=40,5,0.9906173109804156,5.184814453125
nongauss_skew,nongauss,5,5,CDK 2ec (default),5,1.0,7.547640800476074
nongauss_skew,nongauss,5,5,CDK 2ec / Gaussian null,8,0.8322132173091267,8.91097640991211
nongauss_skew,nongauss,5,5,CDK 2ec / AD statistic,8,0.8322132173091267,11.405015230178833
nongauss_skew,nongauss,5,5,CDK 2ec / no multiplicity corr.,7,0.9004654232326645,7.702883958816528
nongauss_skew,nongauss,5,5,CDK 2ec / n_min=15,5,1.0,8.190221309661865
nongauss_skew,nongauss,5,5,CDK 2ec / n_min=40,5,1.0,5.478687524795532
nongauss_skew,nongauss,6,5,CDK 2ec (default),8,0.853449111375226,7.964578866958618
nongauss_skew,nongauss,6,5,CDK 2ec / Gaussian null,7,0.89143734848287,9.381470441818237
nongauss_skew,nongauss,6,5,CDK 2ec / AD statistic,7,0.89143734848287,11.453717708587646
nongauss_skew,nongauss,6,5,CDK 2ec / no multiplicity corr.,8,0.853449111375226,7.8527350425720215
nongauss_skew,nongauss,6,5,CDK 2ec / n_min=15,6,0.9279571855725547,9.125216960906982
nongauss_skew,nongauss,6,5,CDK 2ec / n_min=40,6,0.9279571855725547,6.657794713973999
nongauss_skew,nongauss,7,5,CDK 2ec (default),6,0.9662011947790693,7.1500537395477295
nongauss_skew,nongauss,7,5,CDK 2ec / Gaussian null,7,0.9165693884519013,8.369432210922241
nongauss_skew,nongauss,7,5,CDK 2ec / AD statistic,6,0.9662011947790693,9.790482759475708
nongauss_skew,nongauss,7,5,CDK 2ec / no multiplicity corr.,6,0.9662011947790693,7.590977430343628
nongauss_skew,nongauss,7,5,CDK 2ec / n_min=15,6,0.9662011947790693,8.375208377838135
nongauss_skew,nongauss,7,5,CDK 2ec / n_min=40,5,1.0,4.069356679916382
nongauss_skew,nongauss,8,5,CDK 2ec (default),7,0.8393624132020464,6.7536821365356445
nongauss_skew,nongauss,8,5,CDK 2ec / Gaussian null,6,0.9022152105107945,7.1861138343811035
nongauss_skew,nongauss,8,5,CDK 2ec / AD statistic,5,0.9548751829339958,8.552711486816406
nongauss_skew,nongauss,8,5,CDK 2ec / no multiplicity corr.,9,0.8087463400735522,7.070468187332153
nongauss_skew,nongauss,8,5,CDK 2ec / n_min=15,7,0.8712520985675095,8.759418249130249
nongauss_skew,nongauss,8,5,CDK 2ec / n_min=40,5,0.9548751829339958,4.582515239715576
nongauss_skew,nongauss,9,5,CDK 2ec (default),5,0.9580022035212857,6.849367380142212
nongauss_skew,nongauss,9,5,CDK 2ec / Gaussian null,6,0.9058869192897809,8.607457876205444
nongauss_skew,nongauss,9,5,CDK 2ec / AD statistic,7,0.8643702056691546,10.08389163017273
nongauss_skew,nongauss,9,5,CDK 2ec / no multiplicity corr.,6,0.9189416945653325,7.349768161773682
nongauss_skew,nongauss,9,5,CDK 2ec / n_min=15,6,0.9189416945653325,8.040513038635254
nongauss_skew,nongauss,9,5,CDK 2ec / n_min=40,6,0.9058869192897809,5.3185131549835205
nongauss_t3_d10,nongauss,0,5,CDK 2ec (default),6,0.9332670899453707,8.618848323822021
nongauss_t3_d10,nongauss,0,5,CDK 2ec / Gaussian null,5,0.9968691099886755,8.623207569122314
nongauss_t3_d10,nongauss,0,5,CDK 2ec / AD statistic,6,0.9332670899453707,11.31143593788147
nongauss_t3_d10,nongauss,0,5,CDK 2ec / no multiplicity corr.,6,0.9332670899453707,9.091017961502075
nongauss_t3_d10,nongauss,0,5,CDK 2ec / n_min=15,5,0.9968691099886755,6.817934513092041
nongauss_t3_d10,nongauss,0,5,CDK 2ec / n_min=40,5,0.9968691099886755,8.5047025680542
nongauss_t3_d10,nongauss,1,5,CDK 2ec (default),6,0.9262101467586455,8.867461681365967
nongauss_t3_d10,nongauss,1,5,CDK 2ec / Gaussian null,5,0.9906370506764907,8.323328256607056
nongauss_t3_d10,nongauss,1,5,CDK 2ec / AD statistic,6,0.9262101467586455,11.268195867538452
nongauss_t3_d10,nongauss,1,5,CDK 2ec / no multiplicity corr.,6,0.9262101467586455,8.843292474746704
nongauss_t3_d10,nongauss,1,5,CDK 2ec / n_min=15,5,0.9906370506764907,8.06401515007019
nongauss_t3_d10,nongauss,1,5,CDK 2ec / n_min=40,5,0.9906370506764907,9.453810214996338
nongauss_t3_d10,nongauss,2,5,CDK 2ec (default),5,1.0,8.491676330566406
nongauss_t3_d10,nongauss,2,5,CDK 2ec / Gaussian null,5,1.0,8.631450414657593
nongauss_t3_d10,nongauss,2,5,CDK 2ec / AD statistic,5,1.0,9.63638424873352
nongauss_t3_d10,nongauss,2,5,CDK 2ec / no multiplicity corr.,5,1.0,8.57845664024353
nongauss_t3_d10,nongauss,2,5,CDK 2ec / n_min=15,4,0.7817536192297186,8.054668664932251
nongauss_t3_d10,nongauss,2,5,CDK 2ec / n_min=40,5,1.0,9.002261400222778
nongauss_t3_d10,nongauss,3,5,CDK 2ec (default),5,0.9875259556813485,8.137363910675049
nongauss_t3_d10,nongauss,3,5,CDK 2ec / Gaussian null,5,0.9875259556813485,8.082657098770142
nongauss_t3_d10,nongauss,3,5,CDK 2ec / AD statistic,6,0.9466637276372153,10.101096391677856
nongauss_t3_d10,nongauss,3,5,CDK 2ec / no multiplicity corr.,5,0.9875259556813485,7.948293447494507
nongauss_t3_d10,nongauss,3,5,CDK 2ec / n_min=15,6,0.9311397120422007,8.790817975997925
nongauss_t3_d10,nongauss,3,5,CDK 2ec / n_min=40,5,0.9875259556813485,8.623474359512329
nongauss_t3_d10,nongauss,4,5,CDK 2ec (default),5,1.0,8.668697834014893
nongauss_t3_d10,nongauss,4,5,CDK 2ec / Gaussian null,5,1.0,8.201879978179932
nongauss_t3_d10,nongauss,4,5,CDK 2ec / AD statistic,5,1.0,10.758306741714478
nongauss_t3_d10,nongauss,4,5,CDK 2ec / no multiplicity corr.,6,0.9353951098555107,8.038366794586182
nongauss_t3_d10,nongauss,4,5,CDK 2ec / n_min=15,5,1.0,7.052265882492065
nongauss_t3_d10,nongauss,4,5,CDK 2ec / n_min=40,6,0.9353951098555107,9.023531675338745
nongauss_t3_d10,nongauss,5,5,CDK 2ec (default),5,0.9968691099886755,9.722565650939941
nongauss_t3_d10,nongauss,5,5,CDK 2ec / Gaussian null,5,0.9968691099886755,9.030909299850464
nongauss_t3_d10,nongauss,5,5,CDK 2ec / AD statistic,5,0.9968691099886755,10.74470591545105
nongauss_t3_d10,nongauss,5,5,CDK 2ec / no multiplicity corr.,5,0.9968691099886755,9.31320834159851
nongauss_t3_d10,nongauss,5,5,CDK 2ec / n_min=15,5,0.9968691099886755,8.946024179458618
nongauss_t3_d10,nongauss,5,5,CDK 2ec / n_min=40,5,0.9968691099886755,8.828290939331055
nongauss_t3_d10,nongauss,6,5,CDK 2ec (default),5,0.9968691099886755,8.12071180343628
nongauss_t3_d10,nongauss,6,5,CDK 2ec / Gaussian null,5,0.9968691099886755,8.144627094268799
nongauss_t3_d10,nongauss,6,5,CDK 2ec / AD statistic,6,0.9316332782841157,9.524848699569702
nongauss_t3_d10,nongauss,6,5,CDK 2ec / no multiplicity corr.,5,0.9968691099886755,8.40368914604187
nongauss_t3_d10,nongauss,6,5,CDK 2ec / n_min=15,6,0.9316332782841157,8.572567462921143
nongauss_t3_d10,nongauss,6,5,CDK 2ec / n_min=40,5,0.9968691099886755,8.552710771560669
nongauss_t3_d10,nongauss,7,5,CDK 2ec (default),5,0.9968691099886755,8.974434852600098
nongauss_t3_d10,nongauss,7,5,CDK 2ec / Gaussian null,5,0.9968691099886755,9.897946119308472
nongauss_t3_d10,nongauss,7,5,CDK 2ec / AD statistic,7,0.8855456604023118,12.960868120193481
nongauss_t3_d10,nongauss,7,5,CDK 2ec / no multiplicity corr.,5,0.9968691099886755,8.986698865890503
nongauss_t3_d10,nongauss,7,5,CDK 2ec / n_min=15,5,0.9968691099886755,6.308809518814087
nongauss_t3_d10,nongauss,7,5,CDK 2ec / n_min=40,5,0.9968691099886755,9.476144790649414
nongauss_t3_d10,nongauss,8,5,CDK 2ec (default),5,0.9968691099886755,9.00229787826538
nongauss_t3_d10,nongauss,8,5,CDK 2ec / Gaussian null,5,0.9968691099886755,9.238919496536255
nongauss_t3_d10,nongauss,8,5,CDK 2ec / AD statistic,5,0.9968691099886755,11.186619758605957
nongauss_t3_d10,nongauss,8,5,CDK 2ec / no multiplicity corr.,5,0.9968691099886755,8.828279733657837
nongauss_t3_d10,nongauss,8,5,CDK 2ec / n_min=15,5,0.9968691099886755,8.116970777511597
nongauss_t3_d10,nongauss,8,5,CDK 2ec / n_min=40,5,0.9968691099886755,8.387886047363281
null_gaussian_d2,null,0,1,CDK 2ec (default),1,1.0,5.491123676300049
null_gaussian_d2,null,0,1,CDK 2ec / Gaussian null,1,1.0,6.532581329345703
null_gaussian_d2,null,0,1,CDK 2ec / AD statistic,1,1.0,6.280762672424316
null_gaussian_d2,null,0,1,CDK 2ec / no multiplicity corr.,1,1.0,5.203210115432739
null_gaussian_d2,null,0,1,CDK 2ec / n_min=15,1,1.0,7.201233863830566
null_gaussian_d2,null,0,1,CDK 2ec / n_min=40,1,1.0,5.13147759437561
nongauss_t3_d10,nongauss,9,5,CDK 2ec (default),6,0.9495033964571772,11.176854610443115
nongauss_t3_d10,nongauss,9,5,CDK 2ec / Gaussian null,6,0.931957244561114,10.039512634277344
nongauss_t3_d10,nongauss,9,5,CDK 2ec / AD statistic,6,0.9312894797174276,12.363316535949707
nongauss_t3_d10,nongauss,9,5,CDK 2ec / no multiplicity corr.,6,0.9495033964571772,10.615570068359375
nongauss_t3_d10,nongauss,9,5,CDK 2ec / n_min=15,5,0.9937480346795808,9.902324676513672
nongauss_t3_d10,nongauss,9,5,CDK 2ec / n_min=40,5,0.9937480346795808,9.17958688735962
null_gaussian_d2,null,1,1,CDK 2ec (default),1,1.0,4.197721004486084
null_gaussian_d2,null,1,1,CDK 2ec / Gaussian null,1,1.0,6.294562101364136
null_gaussian_d2,null,1,1,CDK 2ec / AD statistic,1,1.0,5.80158257484436
null_gaussian_d2,null,1,1,CDK 2ec / no multiplicity corr.,1,1.0,4.433623313903809
null_gaussian_d2,null,1,1,CDK 2ec / n_min=15,1,1.0,6.9729084968566895
null_gaussian_d2,null,1,1,CDK 2ec / n_min=40,1,1.0,3.801154136657715
null_gaussian_d2,null,2,1,CDK 2ec (default),1,1.0,5.229403018951416
null_gaussian_d2,null,2,1,CDK 2ec / Gaussian null,2,0.0,7.207707643508911
null_gaussian_d2,null,2,1,CDK 2ec / AD statistic,1,1.0,6.35109281539917
null_gaussian_d2,null,2,1,CDK 2ec / no multiplicity corr.,1,1.0,5.468410015106201
null_gaussian_d2,null,2,1,CDK 2ec / n_min=15,1,1.0,7.58852744102478
null_gaussian_d2,null,2,1,CDK 2ec / n_min=40,1,1.0,4.907738208770752
null_gaussian_d2,null,3,1,CDK 2ec (default),1,1.0,4.551146745681763
