dataset,family,rep,n,d,true_k,method,k_hat,runtime,n_tests,k_init,sep_evidence,p_median,ARI,AMI,NMI
null_uniform_d2,null,3,600,2,1,CDK repaired,1,5.315667390823364,42,17,0.21428571428571427,0.2388157894736842,1.0,1.0,1.0
null_uniform_d2,null,4,600,2,1,CDK repaired,1,5.904320001602173,33,14,0.3333333333333333,0.055,1.0,1.0,1.0
null_uniform_d2,null,5,600,2,1,CDK repaired,1,6.774419069290161,38,16,0.39473684210526316,0.09,1.0,1.0,1.0
null_uniform_d2,null,6,600,2,1,CDK repaired,1,5.209977149963379,38,16,0.21052631578947367,0.1675,1.0,1.0,1.0
null_uniform_d2,null,8,600,2,1,CDK repaired,1,4.635241746902466,37,15,0.2702702702702703,0.12,1.0,1.0,1.0
null_uniform_d2,null,7,600,2,1,CDK repaired,1,5.994627237319946,33,14,0.36363636363636365,0.06,1.0,1.0,1.0
null_uniform_d2,null,9,600,2,1,CDK repaired,1,5.799428462982178,32,13,0.375,0.025,1.0,1.0,1.0
null_uniform_d2,null,10,600,2,1,CDK repaired,1,5.999823570251465,37,15,0.2972972972972973,0.155,1.0,1.0,1.0
null_uniform_d2,null,11,600,2,1,CDK repaired,1,4.098512887954712,38,16,0.23684210526315788,0.2636476426799007,1.0,1.0,1.0
null_uniform_d2,null,12,600,2,1,CDK repaired,1,5.900014877319336,35,15,0.2571428571428571,0.085,1.0,1.0,1.0
null_uniform_d2,null,13,600,2,1,CDK repaired,1,5.07977819442749,37,15,0.2972972972972973,0.14,1.0,1.0,1.0
null_uniform_d2,null,14,600,2,1,CDK repaired,1,5.04201602935791,36,15,0.2222222222222222,0.2666908563134978,1.0,1.0,1.0
null_uniform_d2,null,15,600,2,1,CDK repaired,1,6.004883766174316,33,14,0.3333333333333333,0.05,1.0,1.0,1.0
null_uniform_d2,null,16,600,2,1,CDK repaired,1,5.7816994190216064,42,17,0.23809523809523808,0.24607142857142855,1.0,1.0,1.0
null_uniform_d2,null,17,600,2,1,CDK repaired,1,5.130197525024414,39,16,0.28205128205128205,0.19,1.0,1.0,1.0
null_uniform_d2,null,18,600,2,1,CDK repaired,1,5.367860555648804,37,15,0.2702702702702703,0.25806451612903225,1.0,1.0,1.0
null_uniform_d2,null,19,600,2,1,CDK repaired,1,6.311505079269409,40,16,0.275,0.07250000000000001,1.0,1.0,1.0
null_uniform_d10,null,0,600,10,1,CDK repaired,1,4.7908711433410645,36,16,0.027777777777777776,0.40384615384615385,1.0,1.0,1.0
null_uniform_d10,null,1,600,10,1,CDK repaired,1,3.684424638748169,31,14,0.0,0.38461538461538464,1.0,1.0,1.0
null_uniform_d10,null,2,600,10,1,CDK repaired,1,4.978562355041504,33,14,0.06060606060606061,0.38461538461538464,1.0,1.0,1.0
null_uniform_d10,null,3,600,10,1,CDK repaired,1,5.4410014152526855,32,14,0.09375,0.3269230769230769,1.0,1.0,1.0
null_uniform_d10,null,4,600,10,1,CDK repaired,1,4.4189772605896,40,17,0.025,0.3076923076923077,1.0,1.0,1.0
null_uniform_d10,null,5,600,10,1,CDK repaired,1,5.778339624404907,33,14,0.12121212121212122,0.2692307692307692,1.0,1.0,1.0
null_uniform_d10,null,6,600,10,1,CDK repaired,1,6.019891977310181,33,14,0.06060606060606061,0.2692307692307692,1.0,1.0,1.0
null_uniform_d10,null,8,600,10,1,CDK repaired,1,4.699133396148682,41,17,0.04878048780487805,0.4230769230769231,1.0,1.0,1.0
null_uniform_d10,null,7,600,10,1,CDK repaired,1,6.241642475128174,39,16,0.10256410256410256,0.2692307692307692,1.0,1.0,1.0
null_uniform_d10,null,10,600,10,1,CDK repaired,1,5.02878212928772,32,15,0.03125,0.40384615384615385,1.0,1.0,1.0
null_uniform_d10,null,9,600,10,1,CDK repaired,1,5.550236940383911,39,17,0.07692307692307693,0.3076923076923077,1.0,1.0,1.0
null_uniform_d10,null,11,600,10,1,CDK repaired,1,5.496181964874268,32,14,0.09375,0.3653846153846154,1.0,1.0,1.0
null_uniform_d10,null,12,600,10,1,CDK repaired,1,5.349542140960693,37,15,0.05405405405405406,0.38461538461538464,1.0,1.0,1.0
null_uniform_d10,null,13,600,10,1,CDK repaired,1,5.592262268066406,30,13,0.13333333333333333,0.34615384615384615,1.0,1.0,1.0
null_uniform_d10,null,14,600,10,1,CDK repaired,1,6.143787384033203,37,16,0.16216216216216217,0.2692307692307692,1.0,1.0,1.0
null_uniform_d10,null,15,600,10,1,CDK repaired,1,4.803267478942871,36,15,0.05555555555555555,0.34615384615384615,1.0,1.0,1.0
null_uniform_d10,null,16,600,10,1,CDK repaired,1,4.848829030990601,40,17,0.075,0.5,1.0,1.0,1.0
null_uniform_d10,null,18,600,10,1,CDK repaired,1,4.845106363296509,36,15,0.1388888888888889,0.3653846153846154,1.0,1.0,1.0
null_uniform_d10,null,17,600,10,1,CDK repaired,1,5.957969665527344,33,14,0.12121212121212122,0.25806451612903225,1.0,1.0,1.0
null_t3_d2,null,0,600,2,1,CDK repaired,1,4.174526691436768,26,9,0.2692307692307692,0.2221153846153846,1.0,1.0,1.0
null_t3_d2,null,1,600,2,1,CDK repaired,1,0.003009319305419922,0,1,0.0,,1.0,1.0,1.0
null_uniform_d10,null,19,600,10,1,CDK repaired,1,5.610206127166748,39,16,0.05128205128205128,0.34615384615384615,1.0,1.0,1.0
null_t3_d2,null,3,600,2,1,CDK repaired,1,3.9234509468078613,28,10,0.2857142857142857,0.4230769230769231,1.0,1.0,1.0
null_t3_d2,null,2,600,2,1,CDK repaired,2,6.5699076652526855,25,9,0.36,0.04,0.0,0.0,0.0
null_t3_d2,null,4,600,2,1,CDK repaired,1,2.983731985092163,17,7,0.17647058823529413,0.5,1.0,1.0,1.0
null_t3_d2,null,6,600,2,1,CDK repaired,1,0.7275421619415283,10,4,0.0,0.9230769230769231,1.0,1.0,1.0
null_t3_d2,null,5,600,2,1,CDK repaired,1,2.2400317192077637,22,8,0.22727272727272727,0.7115384615384616,1.0,1.0,1.0
null_t3_d2,null,8,600,2,1,CDK repaired,1,3.1274733543395996,26,9,0.23076923076923078,0.3269230769230769,1.0,1.0,1.0
null_t3_d2,null,7,600,2,1,CDK repaired,1,4.5435731410980225,18,7,0.5,0.0125,1.0,1.0,1.0
null_t3_d2,null,9,600,2,1,CDK repaired,1,4.315183162689209,26,10,0.34615384615384615,0.22884615384615387,1.0,1.0,1.0
null_t3_d2,null,11,600,2,1,CDK repaired,1,0.447507381439209,6,3,0.0,1.0,1.0,1.0,1.0
null_t3_d2,null,10,600,2,1,CDK repaired,1,5.224637031555176,37,13,0.2972972972972973,0.125,1.0,1.0,1.0
null_t3_d2,null,12,600,2,1,CDK repaired,2,3.1315433979034424,14,6,0.42857142857142855,0.1921153846153846,0.0,0.0,0.0
null_t3_d2,null,13,600,2,1,CDK repaired,1,3.9565389156341553,23,9,0.30434782608695654,0.195,1.0,1.0,1.0
null_t3_d2,null,14,600,2,1,CDK repaired,1,2.68713641166687,22,8,0.2727272727272727,0.3269230769230769,1.0,1.0,1.0
null_t3_d2,null,16,600,2,1,CDK repaired,1,1.4251201152801514,10,4,0.1,1.0,1.0,1.0,1.0
null_t3_d2,null,17,600,2,1,CDK repaired,1,1.09010648727417,10,4,0.1,1.0,1.0,1.0,1.0
null_t3_d2,null,15,600,2,1,CDK repaired,1,4.1381072998046875,38,13,0.18421052631578946,0.26424501424501423,1.0,1.0,1.0
null_t3_d2,null,19,600,2,1,CDK repaired,1,0.001744985580444336,0,1,0.0,,1.0,1.0,1.0
null_t3_d10,null,0,600,10,1,CDK repaired,1,0.7861900329589844,10,4,0.0,1.0,1.0,1.0,1.0
null_t3_d10,null,1,600,10,1,CDK repaired,1,0.3244163990020752,3,2,0.0,1.0,1.0,1.0,1.0
null_t3_d10,null,2,600,10,1,CDK repaired,1,1.275400161743164,23,9,0.0,1.0,1.0,1.0,1.0
null_t3_d10,null,3,600,10,1,CDK repaired,1,0.0030982494354248047,0,1,0.0,,1.0,1.0,1.0
null_t3_d10,null,4,600,10,1,CDK repaired,1,0.8548002243041992,10,4,0.0,1.0,1.0,1.0,1.0
null_t3_d10,null,5,600,10,1,CDK repaired,1,0.0049762725830078125,0,1,0.0,,1.0,1.0,1.0
null_t3_d10,null,6,600,10,1,CDK repaired,1,1.4003636837005615,10,4,0.0,1.0,1.0,1.0,1.0
null_t3_d2,null,18,600,2,1,CDK repaired,1,6.875044822692871,43,15,0.3023255813953488,0.08,1.0,1.0,1.0
null_t3_d10,null,8,600,10,1,CDK repaired,1,0.004432201385498047,0,1,0.0,,1.0,1.0,1.0
null_t3_d10,null,9,600,10,1,CDK repaired,1,1.1525535583496094,17,7,0.0,1.0,1.0,1.0,1.0
null_t3_d10,null,7,600,10,1,CDK repaired,1,2.286510705947876,28,10,0.07142857142857142,1.0,1.0,1.0,1.0
null_t3_d10,null,10,600,10,1,CDK repaired,1,1.046750783920288,18,8,0.0,1.0,1.0,1.0,1.0
null_t3_d10,null,11,600,10,1,CDK repaired,1,1.0132555961608887,16,7,0.0,1.0,1.0,1.0,1.0
null_t3_d10,null,12,600,10,1,CDK repaired,1,1.1610019207000732,20,8,0.0,1.0,1.0,1.0,1.0
null_t3_d10,null,13,600,10,1,CDK repaired,1,1.3883650302886963,16,7,0.0,1.0,1.0,1.0,1.0
null_t3_d10,null,14,600,10,1,CDK repaired,1,1.0223605632781982,14,6,0.0,1.0,1.0,1.0,1.0
null_t3_d10,null,15,600,10,1,CDK repaired,1,1.162353754043579,17,7,0.0,1.0,1.0,1.0,1.0
null_t3_d10,null,17,600,10,1,CDK repaired,1,1.0454812049865723,16,7,0.0,1.0,1.0,1.0,1.0
null_t3_d10,null,16,600,10,1,CDK repaired,1,1.8229072093963623,18,7,0.0,1.0,1.0,1.0,1.0
null_t3_d10,null,19,600,10,1,CDK repaired,1,1.4534554481506348,18,7,0.0,1.0,1.0,1.0,1.0
null_t3_d10,null,18,600,10,1,CDK repaired,1,2.5854485034942627,26,9,0.038461538461538464,1.0,1.0,1.0,1.0
null_aniso_d2,null,0,600,2,1,CDK repaired,1,5.586913347244263,39,16,0.38461538461538464,0.065,1.0,1.0,1.0
null_aniso_d2,null,1,600,2,1,CDK repaired,1,7.328871726989746,38,15,0.39473684210526316,0.03,1.0,1.0,1.0
null_aniso_d2,null,2,600,2,1,CDK repaired,1,5.298358917236328,30,12,0.43333333333333335,0.042499999999999996,1.0,1.0,1.0
null_aniso_d2,null,3,600,2,1,CDK repaired,1,4.984227895736694,34,14,0.38235294117647056,0.2296153846153846,1.0,1.0,1.0
null_aniso_d2,null,4,600,2,1,CDK repaired,1,5.7966225147247314,37,15,0.32432432432432434,0.085,1.0,1.0,1.0
null_aniso_d2,null,5,600,2,1,CDK repaired,1,6.127211093902588,39,16,0.3333333333333333,0.05,1.0,1.0,1.0
null_aniso_d2,null,6,600,2,1,CDK repaired,1,5.801917314529419,29,11,0.41379310344827586,0.045,1.0,1.0,1.0
null_aniso_d2,null,7,600,2,1,CDK repaired,1,5.689640283584595,38,15,0.3684210526315789,0.08,1.0,1.0,1.0
null_aniso_d2,null,8,600,2,1,CDK repaired,1,6.006829738616943,33,14,0.3939393939393939,0.03,1.0,1.0,1.0
null_aniso_d2,null,9,600,2,1,CDK repaired,1,6.048171758651733,40,16,0.35,0.065,1.0,1.0,1.0
null_aniso_d2,null,10,600,2,1,CDK repaired,1,5.695619106292725,33,14,0.3333333333333333,0.05,1.0,1.0,1.0
null_aniso_d2,null,11,600,2,1,CDK repaired,1,6.527666330337524,39,15,0.46153846153846156,0.035,1.0,1.0,1.0
null_aniso_d2,null,12,600,2,1,CDK repaired,1,5.704356670379639,31,12,0.4838709677419355,0.015,1.0,1.0,1.0
null_aniso_d2,null,13,600,2,1,CDK repaired,1,5.9490978717803955,34,14,0.4411764705882353,0.07750000000000001,1.0,1.0,1.0
null_aniso_d2,null,14,600,2,1,CDK repaired,1,5.588953495025635,32,13,0.40625,0.052500000000000005,1.0,1.0,1.0
null_aniso_d2,null,15,600,2,1,CDK repaired,2,6.045904636383057,34,14,0.38235294117647056,0.07500000000000001,0.0,0.0,0.0
null_aniso_d2,null,16,600,2,1,CDK repaired,1,6.652025938034058,37,14,0.4864864864864865,0.015,1.0,1.0,1.0
null_aniso_d2,null,17,600,2,1,CDK repaired,1,5.8791584968566895,30,12,0.5333333333333333,0.01,1.0,1.0,1.0
null_aniso_d2,null,18,600,2,1,CDK repaired,2,6.373379230499268,44,18,0.4090909090909091,0.0575,0.0,0.0,0.0
null_aniso_d2,null,19,600,2,1,CDK repaired,1,5.843782424926758,30,12,0.5,0.0125,1.0,1.0,1.0
null_aniso_d10,null,0,600,10,1,CDK repaired,1,4.237494230270386,36,15,0.08333333333333333,0.5769230769230769,1.0,1.0,1.0
null_aniso_d10,null,1,600,10,1,CDK repaired,1,4.746022462844849,37,15,0.10810810810810811,0.46153846153846156,1.0,1.0,1.0
null_aniso_d10,null,2,600,10,1,CDK repaired,1,4.720762729644775,38,16,0.05263157894736842,0.4807692307692308,1.0,1.0,1.0
null_aniso_d10,null,3,600,10,1,CDK repaired,1,5.208213567733765,41,16,0.17073170731707318,0.4230769230769231,1.0,1.0,1.0
null_aniso_d10,null,4,600,10,1,CDK repaired,1,5.423841953277588,31,13,0.22580645161290322,0.6153846153846154,1.0,1.0,1.0
null_aniso_d10,null,5,600,10,1,CDK repaired,1,5.612890958786011,33,14,0.21212121212121213,0.34615384615384615,1.0,1.0,1.0
null_aniso_d10,null,6,600,10,1,CDK repaired,1,4.327494382858276,36,14,0.05555555555555555,0.7884615384615385,1.0,1.0,1.0
null_aniso_d10,null,7,600,10,1,CDK repaired,1,4.29570460319519,31,14,0.0967741935483871,0.38461538461538464,1.0,1.0,1.0
null_aniso_d10,null,8,600,10,1,CDK repaired,1,5.00422739982605,34,14,0.17647058823529413,0.5,1.0,1.0,1.0
null_aniso_d10,null,10,600,10,1,CDK repaired,1,3.4646108150482178,26,11,0.15384615384615385,0.46153846153846156,1.0,1.0,1.0
null_aniso_d10,null,9,600,10,1,CDK repaired,1,5.5732102394104,39,16,0.1282051282051282,0.6538461538461539,1.0,1.0,1.0
null_aniso_d10,null,12,600,10,1,CDK repaired,1,3.3323864936828613,32,14,0.0625,0.6538461538461539,1.0,1.0,1.0
null_aniso_d10,null,11,600,10,1,CDK repaired,1,5.248381853103638,31,13,0.16129032258064516,0.4230769230769231,1.0,1.0,1.0
null_aniso_d10,null,13,600,10,1,CDK repaired,1,3.0948290824890137,32,14,0.03125,0.7692307692307692,1.0,1.0,1.0
null_aniso_d10,null,14,600,10,1,CDK repaired,1,4.75739049911499,34,14,0.08823529411764706,0.5384615384615384,1.0,1.0,1.0
null_aniso_d10,null,15,600,10,1,CDK repaired,1,6.498917579650879,34,14,0.23529411764705882,0.1275,1.0,1.0,1.0
null_aniso_d10,null,16,600,10,1,CDK repaired,1,5.102074146270752,37,15,0.05405405405405406,0.5,1.0,1.0,1.0
null_aniso_d10,null,18,600,10,1,CDK repaired,1,5.0587193965911865,29,12,0.20689655172413793,0.38461538461538464,1.0,1.0,1.0
null_aniso_d10,null,17,600,10,1,CDK repaired,1,6.757909297943115,40,16,0.225,0.14250000000000002,1.0,1.0,1.0
Iris,real,0,150,4,3,CDK repaired,2,1.05562424659729,6,3,0.3333333333333333,0.3151923076923077,0.5681159420289855,0.7315847607219573,0.7336804366512104
Iris,real,1,150,4,3,CDK repaired,2,1.0378127098083496,6,3,0.3333333333333333,0.18057692307692308,0.5681159420289855,0.7315847607219573,0.7336804366512104
null_aniso_d10,null,19,600,10,1,CDK repaired,1,3.012178659439087,32,14,0.0625,0.7307692307692308,1.0,1.0,1.0
Iris,real,2,150,4,3,CDK repaired,2,0.7773079872131348,6,3,0.3333333333333333,0.6153846153846154,0.5681159420289855,0.7315847607219573,0.7336804366512104
Iris,real,3,150,4,3,CDK repaired,2,1.3468382358551025,6,3,0.3333333333333333,0.02,0.5681159420289855,0.7315847607219573,0.7336804366512104
Iris,real,4,150,4,3,CDK repaired,2,1.0365228652954102,6,3,0.3333333333333333,0.30173076923076925,0.5681159420289855,0.7315847607219573,0.7336804366512104
Iris,real,5,150,4,3,CDK repaired,2,1.4202189445495605,10,4,0.4,0.16634615384615387,0.5681159420289855,0.7315847607219573,0.7336804366512104
Iris,real,6,150,4,3,CDK repaired,2,1.7503650188446045,10,4,0.4,0.0325,0.5681159420289855,0.7315847607219573,0.7336804366512104
Iris,real,7,150,4,3,CDK repaired,2,0.9119446277618408,6,3,0.3333333333333333,0.3192307692307692,0.5681159420289855,0.7315847607219573,0.7336804366512104
Iris,real,9,150,4,3,CDK repaired,2,0.7754433155059814,6,3,0.3333333333333333,0.4807692307692308,0.5681159420289855,0.7315847607219573,0.7336804366512104
Iris,real,8,150,4,3,CDK repaired,2,1.0467503070831299,6,3,0.3333333333333333,0.23653846153846153,0.5681159420289855,0.7315847607219573,0.7336804366512104
Wine,real,1,178,13,3,CDK repaired,3,1.8586487770080566,6,3,0.6666666666666666,0.005,0.6201585324205922,0.7167517107041727,0.7197735144394726
Wine,real,0,178,13,3,CDK repaired,3,1.9411885738372803,10,4,0.5,0.34865384615384615,0.9132811631904065,0.8736335139006144,0.8749617319420023
Wine,real,2,178,13,3,CDK repaired,3,2.4040069580078125,10,4,0.5,0.034999999999999996,0.7061522803267194,0.7394114515975244,0.7421417676387967
Wine,real,3,178,13,3,CDK repaired,3,2.726651191711426,10,5,0.8,0.005,0.8249724103208144,0.8109901595207788,0.8129979493833708
Wine,real,5,178,13,3,CDK repaired,3,1.9314022064208984,6,3,0.5,0.0125,0.6432077747162065,0.7048869057505933,0.7079972883290646
Wine,real,4,178,13,3,CDK repaired,2,2.5390377044677734,10,5,0.7,0.005,0.5499067956270987,0.6634139518643454,0.6656263298249103
Wine,real,7,178,13,3,CDK repaired,3,2.05704927444458,6,3,0.6666666666666666,0.005,0.6201585324205922,0.7167517107041727,0.7197735144394726
Wine,real,6,178,13,3,CDK repaired,3,2.3555357456207275,10,4,0.6,0.0075,0.9296062769008537,0.8999994874600835,0.9010505064276644
Wine,real,8,178,13,3,CDK repaired,3,2.0094738006591797,10,4,0.5,0.36788461538461537,0.8312800990128415,0.833334981160594,0.835099540332014
Wine,real,9,178,13,3,CDK repaired,3,2.0577402114868164,10,4,0.5,0.21403846153846154,0.8620510103782859,0.8318883750734866,0.8336552510822279
Breast cancer,real,1,569,30,2,CDK repaired,1,7.491406440734863,32,12,0.3125,0.16,0.0,0.0,0.0
Breast cancer,real,0,569,30,2,CDK repaired,1,8.040618896484375,25,10,0.48,0.04,0.0,0.0,0.0
Breast cancer,real,2,569,30,2,CDK repaired,1,6.86748480796814,26,10,0.34615384615384615,0.1325,0.0,0.0,0.0
Breast cancer,real,3,569,30,2,CDK repaired,1,7.32379674911499,24,9,0.5,0.015,0.0,0.0,0.0
Breast cancer,real,5,569,30,2,CDK repaired,1,6.265580415725708,28,11,0.35714285714285715,0.2692307692307692,0.0,0.0,0.0
Breast cancer,real,4,569,30,2,CDK repaired,3,8.42778468132019,32,13,0.4375,0.07750000000000001,0.609438273580172,0.4871791822270567,0.4883704178012516
Breast cancer,real,6,569,30,2,CDK repaired,2,7.473395109176636,23,9,0.43478260869565216,0.025,0.6536246043910179,0.5317737219826534,0.5324078598532422
Breast cancer,real,7,569,30,2,CDK repaired,1,7.631681442260742,29,11,0.3448275862068966,0.11,0.0,0.0,0.0
Breast cancer,real,8,569,30,2,CDK repaired,1,7.331568479537964,35,13,0.2857142857142857,0.105,0.0,0.0,0.0
Breast cancer,real,9,569,30,2,CDK repaired,1,7.331701755523682,25,10,0.32,0.08,0.0,0.0,0.0
Digits,real,1,1797,64,10,CDK repaired,1,0.029216289520263672,0,1,0.0,,0.0,0.0,0.0
Digits,real,0,1797,64,10,CDK repaired,3,35.38420343399048,38,13,0.6052631578947368,0.005,0.01394726699726298,0.11856442207094922,0.12209322789505736
Digits,real,2,1797,64,10,CDK repaired,1,53.82007718086243,74,27,0.5135135135135135,0.0075,0.0,0.0,0.0
Digits,real,3,1797,64,10,CDK repaired,7,44.07314586639404,100,35,0.56,0.005,0.03909568416586438,0.2544584350557614,0.26215403034677354
Digits,real,4,1797,64,10,CDK repaired,2,46.889676332473755,75,27,0.4666666666666667,0.05,0.00036777335108623783,0.017169115753760823,0.019417912793759297
Digits,real,5,1797,64,10,CDK repaired,10,38.31043481826782,51,18,0.8235294117647058,0.005,0.12151158549483339,0.40539741806247004,0.41302208286372916
Digits,real,6,1797,64,10,CDK repaired,5,52.713111877441406,88,32,0.5568181818181818,0.005,0.020193693707601608,0.18001510596757048,0.18575768424566583
Digits,real,7,1797,64,10,CDK repaired,5,39.64814472198486,59,22,0.5423728813559322,0.005,0.01010463212817948,0.13974272426461118,0.14628407459143178
Digits,real,9,1797,64,10,CDK repaired,1,0.04319906234741211,0,1,0.0,,0.0,0.0,0.0
Digits-700,real,0,700,64,10,CDK repaired,1,11.701478958129883,16,7,0.25,0.9423076923076923,0.0,0.0,0.0
Digits-700,real,1,700,64,10,CDK repaired,1,0.008877754211425781,0,1,0.0,,0.0,0.0,0.0
Digits-700,real,2,700,64,10,CDK repaired,1,18.76113796234131,42,15,0.42857142857142855,0.1575,0.0,0.0,0.0
Digits,real,8,1797,64,10,CDK repaired,2,39.03462243080139,57,21,0.5263157894736842,0.005,0.0027000037370943654,0.04723229397912133,0.04929737026405076
Digits-700,real,4,700,64,10,CDK repaired,1,0.017405033111572266,0,1,0.0,,0.0,0.0,0.0
Digits-700,real,3,700,64,10,CDK repaired,2,15.118563413619995,29,10,0.5172413793103449,0.005,0.016225706272867915,0.11461902683235686,0.11929694250204524
Digits-700,real,5,700,64,10,CDK repaired,1,16.248162746429443,38,14,0.47368421052631576,0.0175,0.0,0.0,0.0
Digits-700,real,7,700,64,10,CDK repaired,1,0.009399652481079102,0,1,0.0,,0.0,0.0,0.0
Digits-700,real,6,700,64,10,CDK repaired,1,16.949048280715942,28,11,0.42857142857142855,0.0875,0.0,0.0,0.0
Digits-700,real,8,700,64,10,CDK repaired,1,10.06598424911499,10,5,0.2,1.0,0.0,0.0,0.0
Digits-700,real,9,700,64,10,CDK repaired,2,13.942930459976196,26,10,0.5,0.0225,0.03270146144052715,0.1830727326146082,0.18725947845806387
Digits-0168,real,0,715,64,4,CDK repaired,4,21.138214826583862,32,12,0.6875,0.005,0.4422751121841875,0.5460761602233996,0.5483116096463
Digits-0168,real,1,715,64,4,CDK repaired,3,16.333277940750122,33,13,0.5454545454545454,0.005,0.3301559014662356,0.5434650111105758,0.5453269038413515
Digits-0168,real,2,715,64,4,CDK repaired,4,22.668315172195435,33,12,0.696969696969697,0.005,0.3772802791820924,0.47778350731805475,0.48045282218597446
Digits-0168,real,3,715,64,4,CDK repaired,1,16.291428327560425,20,8,0.45,0.030000000000000002,0.0,0.0,0.0
Digits-0168,real,4,715,64,4,CDK repaired,2,19.027618646621704,36,14,0.5555555555555556,0.005,0.004699621514856928,0.055991168026494266,0.058469783811428935
Digits-0168,real,5,715,64,4,CDK repaired,3,17.002217054367065,21,8,0.6666666666666666,0.005,0.0471596464792901,0.19290756230957323,0.19669889993252374
Digits-0168,real,6,715,64,4,CDK repaired,5,21.534659147262573,26,10,0.7692307692307693,0.005,0.6292824056205774,0.6763727290516005,0.6783312487090002
Digits-0168,real,7,715,64,4,CDK repaired,3,23.404141426086426,31,12,0.6129032258064516,0.005,0.3034697389969748,0.4814069180783611,0.4835147121344593
Digits-0168,real,8,715,64,4,CDK repaired,4,22.00021767616272,37,14,0.6756756756756757,0.005,0.3297559385962355,0.5321716676428413,0.534845512052214
Digits-0168,real,9,715,64,4,CDK repaired,3,22.289029359817505,33,12,0.6060606060606061,0.005,0.015807905231579548,0.1255561212187557,0.13002738907732983
Digits-0to4,real,1,901,64,5,CDK repaired,1,0.009850263595581055,0,1,0.0,,0.0,0.0,0.0
Digits-0to4,real,0,901,64,5,CDK repaired,1,26.209001779556274,39,15,0.48717948717948717,0.015,0.0,0.0,0.0
Digits-0to4,real,3,901,64,5,CDK repaired,1,0.018297195434570312,0,1,0.0,,0.0,0.0,0.0
Digits-0to4,real,2,901,64,5,CDK repaired,4,32.697800159454346,37,14,0.6216216216216216,0.005,0.3768720264700182,0.5720111235899434,0.5740897572404489
Digits-0to4,real,4,901,64,5,CDK repaired,4,28.34325361251831,29,12,0.5862068965517241,0.005,0.4649978988011774,0.606493686564264,0.6083626710173958
Digits-0to4,real,5,901,64,5,CDK repaired,6,30.407958269119263,34,14,0.7058823529411765,0.005,0.250760591930339,0.5026779128004516,0.5068206710338049
Digits-0to4,real,6,901,64,5,CDK repaired,6,34.34375,30,12,0.8,0.005,0.6045953680369949,0.6632773024417945,0.6655526769877752
Digits-0to4,real,7,901,64,5,CDK repaired,5,32.28960561752319,33,13,0.696969696969697,0.005,0.047233638891532474,0.20922652695540514,0.21555252294252414
Digits-0to4,real,8,901,64,5,CDK repaired,3,25.797189950942993,47,18,0.5106382978723404,0.01,0.027179537043706903,0.1447908271447571,0.14850359068039376
Digits-0to4,real,9,901,64,5,CDK repaired,3,33.667633295059204,23,9,0.6086956521739131,0.005,0.1827917939634869,0.32317983249039356,0.32570795658734947
Digits-PCA10,real,0,1797,10,10,CDK repaired,6,24.61910080909729,59,21,0.6271186440677966,0.005,0.05164135161283742,0.25769074188757923,0.26397121141208146
Digits-PCA10,real,2,1797,10,10,CDK repaired,1,6.840534687042236,14,6,0.5,0.0525,0.0,0.0,0.0
Digits-PCA10,real,1,1797,10,10,CDK repaired,5,22.818389892578125,57,21,0.6666666666666666,0.005,0.031196693791025652,0.21821299771481054,0.2235514452949931
Digits-PCA10,real,3,1797,10,10,CDK repaired,7,22.18723201751709,80,30,0.5375,0.01,0.20363593525595508,0.5009468299161685,0.5050433111526501
Digits-PCA10,real,4,1797,10,10,CDK repaired,5,19.01402497291565,79,27,0.5443037974683544,0.005,0.036802035260617524,0.2297900280371828,0.2352647775722197
Digits-PCA10,real,5,1797,10,10,CDK repaired,7,17.408757209777832,79,29,0.45569620253164556,0.025,0.13606913881867777,0.44591523357083185,0.4509723086110416
Digits-PCA10,real,6,1797,10,10,CDK repaired,4,20.623019218444824,63,21,0.6031746031746031,0.005,0.03803635561990706,0.2048327839037362,0.2090292715784167
Digits-PCA10,real,7,1797,10,10,CDK repaired,3,14.850840330123901,69,26,0.42028985507246375,0.12,0.043689158087708485,0.21931192908062838,0.22228694130062845
Digits-PCA10,real,8,1797,10,10,CDK repaired,4,21.09979271888733,89,32,0.43820224719101125,0.015,0.11211523473570893,0.39131536728638944,0.394263612663692
Digits-PCA10,real,9,1797,10,10,CDK repaired,3,16.540701866149902,60,21,0.36666666666666664,0.19412337662337661,0.0046508631165531585,0.07945446763831977,0.08338975085532922
BC-benign(1cls),real,0,357,30,1,CDK repaired,1,3.224102258682251,17,7,0.35294117647058826,0.5769230769230769,1.0,1.0,1.0
BC-benign(1cls),real,1,357,30,1,CDK repaired,1,3.570751905441284,20,8,0.35,0.4602564102564103,1.0,1.0,1.0
BC-benign(1cls),real,2,357,30,1,CDK repaired,1,3.739108085632324,20,8,0.15,0.5192307692307692,1.0,1.0,1.0
BC-benign(1cls),real,3,357,30,1,CDK repaired,1,3.581660270690918,14,6,0.21428571428571427,0.41692307692307695,1.0,1.0,1.0
BC-benign(1cls),real,4,357,30,1,CDK repaired,1,4.033548593521118,26,10,0.19230769230769232,0.4423076923076923,1.0,1.0,1.0
BC-benign(1cls),real,5,357,30,1,CDK repaired,1,4.316129207611084,14,6,0.21428571428571427,0.1,1.0,1.0,1.0
BC-benign(1cls),real,6,357,30,1,CDK repaired,1,2.586555242538452,17,7,0.23529411764705882,0.5769230769230769,1.0,1.0,1.0
