dataset,family,rep,n,d,true_k,method,k_hat,runtime,ARI,AMI,NMI,conf_lo,conf_hi,n_tests,k_init,sep_evidence,p_median,abs_err,signed_err,exact
sep_k2_d2,sep,8,800,2,2,CDK / n_min=40,2,1.8147225379943848,1.0,1.0,1.0,2.0,2.0,23.0,11.0,0.4782608695652174,0.025,0,0,1.0
sep_k2_d2,sep,8,800,2,2,Silhouette,2,0.13962054252624512,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,8,800,2,2,Calinski-Har.,2,0.08541750907897949,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,8,800,2,2,Davies-Bouldin,2,0.09682583808898926,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,8,800,2,2,Elbow (Kneedle),6,0.08701872825622559,0.33285914909587794,0.5570753404197888,0.5581949283926197,,,,,,,4,4,0.0
sep_k2_d2,sep,8,800,2,2,Jump statistic,2,0.08394598960876465,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,8,800,2,2,Gap statistic,2,0.3246486186981201,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,8,800,2,2,X-means,2,0.008146286010742188,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,8,800,2,2,G-means,2,0.007192134857177734,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,8,800,2,2,dip-means,2,0.033483266830444336,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,8,800,2,2,ISODATA,6,0.016419172286987305,0.33824983927018554,0.5588211937754672,0.559939929961334,,,,,,,4,4,0.0
sep_k2_d2,sep,8,800,2,2,MDL split/merge,2,0.005466461181640625,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,8,800,2,2,GMM+BIC,2,0.15546178817749023,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,8,800,2,2,GMM+ICL,2,0.15877890586853027,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,8,800,2,2,HDBSCAN,2,0.004507541656494141,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,8,800,2,2,Bisecting+Sil.,2,0.10461854934692383,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,9,800,2,2,ORACLE k-means(k*),2,0.0030312538146972656,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,9,800,2,2,CDK (proposed),2,2.9044995307922363,1.0,1.0,1.0,2.0,3.0,38.0,16.0,0.3157894736842105,0.09,0,0,1.0
sep_k2_d2,sep,9,800,2,2,CDK / Gaussian null,2,3.998323917388916,1.0,1.0,1.0,2.0,7.0,38.0,16.0,0.5,0.0125,0,0,1.0
sep_k2_d2,sep,9,800,2,2,CDK / AD statistic,2,3.2242271900177,1.0,1.0,1.0,2.0,2.0,38.0,16.0,0.18421052631578946,0.2692307692307692,0,0,1.0
sep_k2_d2,sep,9,800,2,2,CDK / no multiplicity corr.,2,2.7793121337890625,1.0,1.0,1.0,2.0,4.0,38.0,16.0,0.4473684210526316,0.09,0,0,1.0
sep_k2_d2,sep,9,800,2,2,CDK / n_min=15,2,4.415258407592773,1.0,1.0,1.0,2.0,2.0,100.0,38.0,0.23,0.2687617260787992,0,0,1.0
sep_k2_d2,sep,9,800,2,2,CDK / n_min=40,2,1.962853193283081,1.0,1.0,1.0,2.0,2.0,20.0,10.0,0.35,0.28076923076923077,0,0,1.0
sep_k2_d2,sep,9,800,2,2,Silhouette,2,0.16128063201904297,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,9,800,2,2,Calinski-Har.,2,0.09346938133239746,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,9,800,2,2,Davies-Bouldin,2,0.10649895668029785,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,9,800,2,2,Elbow (Kneedle),6,0.09626078605651855,0.3350969211657403,0.5578438106776578,0.5589630311586837,,,,,,,4,4,0.0
sep_k2_d2,sep,9,800,2,2,Jump statistic,2,0.08923792839050293,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,9,800,2,2,Gap statistic,2,0.3940255641937256,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,9,800,2,2,X-means,2,0.009386062622070312,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,9,800,2,2,G-means,2,0.008370161056518555,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,9,800,2,2,dip-means,2,0.03856015205383301,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,9,800,2,2,ISODATA,7,0.02100372314453125,0.2933043039208285,0.527159455902241,0.5285185404308412,,,,,,,5,5,0.0
sep_k2_d2,sep,9,800,2,2,MDL split/merge,2,0.006160736083984375,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,9,800,2,2,GMM+BIC,2,0.16576743125915527,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,9,800,2,2,GMM+ICL,2,0.1819591522216797,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,9,800,2,2,HDBSCAN,2,0.0052890777587890625,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d2,sep,9,800,2,2,Bisecting+Sil.,2,0.12727618217468262,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,0,800,10,2,ORACLE k-means(k*),2,0.002775430679321289,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,0,800,10,2,CDK (proposed),2,2.061798334121704,1.0,1.0,1.0,2.0,2.0,50.0,21.0,0.0,0.5769230769230769,0,0,1.0
sep_k2_d10,sep,0,800,10,2,CDK / Gaussian null,2,1.4667589664459229,1.0,1.0,1.0,2.0,2.0,50.0,21.0,0.0,0.5,0,0,1.0
sep_k2_d10,sep,0,800,10,2,CDK / AD statistic,2,2.259953737258911,1.0,1.0,1.0,2.0,2.0,50.0,21.0,0.0,0.6923076923076923,0,0,1.0
sep_k2_d10,sep,0,800,10,2,CDK / no multiplicity corr.,2,2.0567948818206787,1.0,1.0,1.0,2.0,2.0,50.0,21.0,0.02,0.5769230769230769,0,0,1.0
sep_k2_d10,sep,0,800,10,2,CDK / n_min=15,2,2.2900068759918213,1.0,1.0,1.0,2.0,2.0,65.0,26.0,0.0,0.6923076923076923,0,0,1.0
sep_k2_d10,sep,0,800,10,2,CDK / n_min=40,2,2.4474849700927734,1.0,1.0,1.0,2.0,2.0,26.0,12.0,0.11538461538461539,0.6538461538461537,0,0,1.0
sep_k2_d10,sep,0,800,10,2,Silhouette,2,0.20229554176330566,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,0,800,10,2,Calinski-Har.,2,0.14383411407470703,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,0,800,10,2,Davies-Bouldin,2,0.1584012508392334,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,0,800,10,2,Elbow (Kneedle),6,0.15262794494628906,0.33339195310564534,0.5572551442965491,0.5583746464438314,,,,,,,4,4,0.0
sep_k2_d10,sep,0,800,10,2,Jump statistic,2,0.14463591575622559,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,0,800,10,2,Gap statistic,2,0.48787975311279297,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,0,800,10,2,X-means,2,0.01003265380859375,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,0,800,10,2,G-means,2,0.009462118148803711,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,0,800,10,2,dip-means,2,0.039446115493774414,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,0,800,10,2,ISODATA,7,0.024075984954833984,0.2947022676868532,0.5274003069040921,0.5287593030214762,,,,,,,5,5,0.0
sep_k2_d10,sep,0,800,10,2,MDL split/merge,2,0.007788419723510742,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,0,800,10,2,GMM+BIC,2,0.7210867404937744,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,0,800,10,2,GMM+ICL,2,0.769838809967041,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,0,800,10,2,HDBSCAN,2,0.009270906448364258,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,0,800,10,2,Bisecting+Sil.,2,0.14162635803222656,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,1,800,10,2,ORACLE k-means(k*),2,0.0032546520233154297,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,1,800,10,2,CDK (proposed),2,2.210783004760742,1.0,1.0,1.0,2.0,2.0,49.0,21.0,0.061224489795918366,0.6538461538461539,0,0,1.0
sep_k2_d10,sep,1,800,10,2,CDK / Gaussian null,2,1.2379677295684814,1.0,1.0,1.0,2.0,2.0,49.0,21.0,0.0,0.5769230769230769,0,0,1.0
sep_k2_d10,sep,1,800,10,2,CDK / AD statistic,2,1.8900408744812012,1.0,1.0,1.0,2.0,2.0,49.0,21.0,0.0,0.6923076923076923,0,0,1.0
sep_k2_d10,sep,1,800,10,2,CDK / no multiplicity corr.,2,2.1866378784179688,1.0,1.0,1.0,2.0,2.0,49.0,21.0,0.061224489795918366,0.6538461538461539,0,0,1.0
sep_k2_d10,sep,1,800,10,2,CDK / n_min=15,2,1.5934128761291504,1.0,1.0,1.0,2.0,2.0,61.0,26.0,0.01639344262295082,0.6923076923076923,0,0,1.0
sep_k2_d10,sep,1,800,10,2,CDK / n_min=40,2,2.183560371398926,1.0,1.0,1.0,2.0,2.0,30.0,14.0,0.1,0.5,0,0,1.0
sep_k2_d10,sep,1,800,10,2,Silhouette,2,0.17771506309509277,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,1,800,10,2,Calinski-Har.,2,0.11626195907592773,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,1,800,10,2,Davies-Bouldin,2,0.12743139266967773,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,1,800,10,2,Elbow (Kneedle),6,0.12003326416015625,0.33220724675342916,0.5568560032243709,0.5579756955501075,,,,,,,4,4,0.0
sep_k2_d10,sep,1,800,10,2,Jump statistic,2,0.11388444900512695,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,1,800,10,2,Gap statistic,2,0.4455139636993408,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,1,800,10,2,X-means,2,0.009489774703979492,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,1,800,10,2,G-means,2,0.008903264999389648,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,1,800,10,2,dip-means,2,0.03458833694458008,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,1,800,10,2,ISODATA,9,0.02287888526916504,0.22718067724323496,0.4803992836760249,0.48221856865514556,,,,,,,7,7,0.0
sep_k2_d10,sep,1,800,10,2,MDL split/merge,2,0.006589412689208984,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,1,800,10,2,GMM+BIC,2,0.5922276973724365,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,1,800,10,2,GMM+ICL,2,0.6010136604309082,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,1,800,10,2,HDBSCAN,2,0.00788259506225586,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,1,800,10,2,Bisecting+Sil.,2,0.1209414005279541,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,3,800,10,2,ORACLE k-means(k*),2,0.0028030872344970703,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,3,800,10,2,CDK (proposed),2,2.1402580738067627,1.0,1.0,1.0,2.0,2.0,44.0,19.0,0.045454545454545456,0.8461538461538461,0,0,1.0
sep_k2_d10,sep,3,800,10,2,CDK / Gaussian null,2,1.4704985618591309,1.0,1.0,1.0,2.0,2.0,44.0,19.0,0.0,0.5,0,0,1.0
sep_k2_d10,sep,3,800,10,2,CDK / AD statistic,2,2.3547985553741455,1.0,1.0,1.0,2.0,2.0,44.0,19.0,0.0,0.7307692307692307,0,0,1.0
sep_k2_d10,sep,3,800,10,2,CDK / no multiplicity corr.,2,2.153383493423462,1.0,1.0,1.0,2.0,2.0,44.0,19.0,0.13636363636363635,0.8461538461538461,0,0,1.0
sep_k2_d10,sep,3,800,10,2,CDK / n_min=15,2,1.7874977588653564,1.0,1.0,1.0,2.0,2.0,76.0,31.0,0.013157894736842105,0.8076923076923077,0,0,1.0
sep_k2_d10,sep,3,800,10,2,CDK / n_min=40,2,1.8553638458251953,1.0,1.0,1.0,2.0,2.0,24.0,11.0,0.16666666666666666,0.8461538461538461,0,0,1.0
sep_k2_d10,sep,3,800,10,2,Silhouette,2,0.17913222312927246,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,3,800,10,2,Calinski-Har.,2,0.11897540092468262,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,3,800,10,2,Davies-Bouldin,2,0.1303393840789795,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,3,800,10,2,Elbow (Kneedle),6,0.12856292724609375,0.3331098804830344,0.5571597105222814,0.5582792582751597,,,,,,,4,4,0.0
sep_k2_d10,sep,3,800,10,2,Jump statistic,2,0.11698174476623535,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,3,800,10,2,Gap statistic,2,0.441117525100708,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,3,800,10,2,X-means,2,0.009658336639404297,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,3,800,10,2,G-means,2,0.008508682250976562,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,3,800,10,2,dip-means,2,0.03488755226135254,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,3,800,10,2,ISODATA,7,0.02033376693725586,0.2916869227029655,0.5266209548932963,0.5279801659124345,,,,,,,5,5,0.0
sep_k2_d10,sep,3,800,10,2,MDL split/merge,2,0.006710052490234375,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,3,800,10,2,GMM+BIC,2,0.6095926761627197,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,3,800,10,2,GMM+ICL,2,0.6140480041503906,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,3,800,10,2,HDBSCAN,2,0.007983684539794922,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,3,800,10,2,Bisecting+Sil.,2,0.12592124938964844,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,2,800,10,2,ORACLE k-means(k*),2,0.0030527114868164062,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,2,800,10,2,CDK (proposed),2,2.9984641075134277,1.0,1.0,1.0,2.0,2.0,41.0,17.0,0.07317073170731707,0.5384615384615384,0,0,1.0
sep_k2_d10,sep,2,800,10,2,CDK / Gaussian null,2,2.6704983711242676,1.0,1.0,1.0,2.0,2.0,41.0,17.0,0.0,0.46153846153846156,0,0,1.0
sep_k2_d10,sep,2,800,10,2,CDK / AD statistic,2,2.4274234771728516,1.0,1.0,1.0,2.0,2.0,41.0,17.0,0.0,0.6538461538461539,0,0,1.0
sep_k2_d10,sep,2,800,10,2,CDK / no multiplicity corr.,2,3.157979726791382,1.0,1.0,1.0,2.0,2.0,41.0,17.0,0.17073170731707318,0.5384615384615384,0,0,1.0
sep_k2_d10,sep,2,800,10,2,CDK / n_min=15,2,2.9486422538757324,1.0,1.0,1.0,2.0,2.0,70.0,27.0,0.02857142857142857,0.6923076923076923,0,0,1.0
sep_k2_d10,sep,2,800,10,2,CDK / n_min=40,2,2.521115779876709,1.0,1.0,1.0,2.0,2.0,26.0,12.0,0.15384615384615385,0.6538461538461539,0,0,1.0
sep_k2_d10,sep,2,800,10,2,Silhouette,2,0.2036733627319336,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,2,800,10,2,Calinski-Har.,2,0.14822769165039062,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,2,800,10,2,Davies-Bouldin,2,0.16335320472717285,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,2,800,10,2,Elbow (Kneedle),6,0.1520233154296875,0.3334859772689612,0.55728136578629,0.5584008548795054,,,,,,,4,4,0.0
sep_k2_d10,sep,2,800,10,2,Jump statistic,2,0.13620996475219727,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,2,800,10,2,Gap statistic,2,0.5282671451568604,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,2,800,10,2,X-means,2,0.011533737182617188,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,2,800,10,2,G-means,2,0.010523557662963867,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,2,800,10,2,dip-means,2,0.04281044006347656,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,2,800,10,2,ISODATA,7,0.024060726165771484,0.29204425167458514,0.5267691845052157,0.5281283666267768,,,,,,,5,5,0.0
sep_k2_d10,sep,2,800,10,2,MDL split/merge,2,0.008921623229980469,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,2,800,10,2,GMM+BIC,2,0.7191994190216064,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,2,800,10,2,GMM+ICL,2,0.7250657081604004,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,2,800,10,2,HDBSCAN,2,0.009636878967285156,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,2,800,10,2,Bisecting+Sil.,2,0.15027642250061035,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,4,800,10,2,ORACLE k-means(k*),2,0.002796649932861328,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,4,800,10,2,CDK (proposed),2,2.6547746658325195,1.0,1.0,1.0,2.0,2.0,52.0,21.0,0.057692307692307696,0.6153846153846154,0,0,1.0
sep_k2_d10,sep,4,800,10,2,CDK / Gaussian null,2,2.0484936237335205,1.0,1.0,1.0,2.0,2.0,52.0,21.0,0.0,0.5192307692307692,0,0,1.0
sep_k2_d10,sep,4,800,10,2,CDK / AD statistic,2,2.7576804161071777,1.0,1.0,1.0,2.0,2.0,52.0,21.0,0.0,0.5384615384615384,0,0,1.0
sep_k2_d10,sep,4,800,10,2,CDK / no multiplicity corr.,2,2.6153903007507324,1.0,1.0,1.0,2.0,2.0,52.0,21.0,0.1346153846153846,0.6153846153846154,0,0,1.0
sep_k2_d10,sep,4,800,10,2,CDK / n_min=15,2,2.065670967102051,1.0,1.0,1.0,2.0,2.0,80.0,32.0,0.0125,0.8461538461538461,0,0,1.0
sep_k2_d10,sep,4,800,10,2,CDK / n_min=40,2,1.9280354976654053,1.0,1.0,1.0,2.0,2.0,22.0,11.0,0.09090909090909091,0.8653846153846154,0,0,1.0
sep_k2_d10,sep,4,800,10,2,Silhouette,2,0.17623353004455566,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,4,800,10,2,Calinski-Har.,2,0.11694145202636719,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,4,800,10,2,Davies-Bouldin,2,0.12958145141601562,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,4,800,10,2,Elbow (Kneedle),6,0.12138128280639648,0.33420056018758854,0.557537551298005,0.5586569189596657,,,,,,,4,4,0.0
sep_k2_d10,sep,4,800,10,2,Jump statistic,2,0.11160945892333984,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,4,800,10,2,Gap statistic,2,0.42763185501098633,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,4,800,10,2,X-means,2,0.009160757064819336,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,4,800,10,2,G-means,2,0.008174896240234375,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,4,800,10,2,dip-means,2,0.03454136848449707,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,4,800,10,2,ISODATA,7,0.01984119415283203,0.29262726141643053,0.5268743297413636,0.5282334712877895,,,,,,,5,5,0.0
sep_k2_d10,sep,4,800,10,2,MDL split/merge,2,0.006523847579956055,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,4,800,10,2,GMM+BIC,2,0.5296874046325684,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,4,800,10,2,GMM+ICL,2,0.5448987483978271,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,4,800,10,2,HDBSCAN,2,0.007984161376953125,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,4,800,10,2,Bisecting+Sil.,2,0.11997365951538086,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,5,800,10,2,ORACLE k-means(k*),2,0.003568887710571289,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,5,800,10,2,CDK (proposed),2,1.661480188369751,1.0,1.0,1.0,2.0,2.0,45.0,20.0,0.0,0.7307692307692307,0,0,1.0
sep_k2_d10,sep,5,800,10,2,CDK / Gaussian null,2,1.6084108352661133,1.0,1.0,1.0,2.0,2.0,45.0,20.0,0.0,0.5384615384615384,0,0,1.0
sep_k2_d10,sep,5,800,10,2,CDK / AD statistic,2,2.3676350116729736,1.0,1.0,1.0,2.0,2.0,45.0,20.0,0.0,0.7307692307692307,0,0,1.0
sep_k2_d10,sep,5,800,10,2,CDK / no multiplicity corr.,2,1.5358014106750488,1.0,1.0,1.0,2.0,2.0,45.0,20.0,0.044444444444444446,0.7307692307692307,0,0,1.0
sep_k2_d10,sep,5,800,10,2,CDK / n_min=15,2,1.6242311000823975,1.0,1.0,1.0,2.0,2.0,75.0,31.0,0.0,0.8076923076923077,0,0,1.0
sep_k2_d10,sep,5,800,10,2,CDK / n_min=40,2,2.530961036682129,1.0,1.0,1.0,2.0,2.0,31.0,14.0,0.03225806451612903,0.5,0,0,1.0
sep_k2_d10,sep,5,800,10,2,Silhouette,2,0.19388508796691895,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,5,800,10,2,Calinski-Har.,2,0.11950349807739258,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,5,800,10,2,Davies-Bouldin,2,0.12976932525634766,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,5,800,10,2,Elbow (Kneedle),5,0.12215828895568848,0.4195589572452239,0.6080716019854597,0.6089358240635238,,,,,,,3,3,0.0
sep_k2_d10,sep,5,800,10,2,Jump statistic,2,0.11485886573791504,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,5,800,10,2,Gap statistic,2,0.44677186012268066,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,5,800,10,2,X-means,2,0.009790897369384766,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,5,800,10,2,G-means,2,0.008999109268188477,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,5,800,10,2,dip-means,2,0.034943342208862305,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,5,800,10,2,ISODATA,8,0.022269725799560547,0.25062330883005807,0.499231240426595,0.500823317203664,,,,,,,6,6,0.0
sep_k2_d10,sep,5,800,10,2,MDL split/merge,2,0.00707697868347168,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,5,800,10,2,GMM+BIC,2,0.6415915489196777,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,5,800,10,2,GMM+ICL,2,0.6510529518127441,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,5,800,10,2,HDBSCAN,2,0.008586883544921875,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,5,800,10,2,Bisecting+Sil.,2,0.12147235870361328,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,6,800,10,2,ORACLE k-means(k*),2,0.0027756690979003906,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,6,800,10,2,CDK (proposed),2,1.6572411060333252,1.0,1.0,1.0,2.0,2.0,51.0,22.0,0.0196078431372549,0.8846153846153846,0,0,1.0
sep_k2_d10,sep,6,800,10,2,CDK / Gaussian null,2,1.704261064529419,1.0,1.0,1.0,2.0,2.0,51.0,22.0,0.0196078431372549,0.6153846153846154,0,0,1.0
sep_k2_d10,sep,6,800,10,2,CDK / AD statistic,2,2.305603265762329,1.0,1.0,1.0,2.0,2.0,51.0,22.0,0.0,0.6923076923076923,0,0,1.0
sep_k2_d10,sep,6,800,10,2,CDK / no multiplicity corr.,2,1.739377737045288,1.0,1.0,1.0,2.0,2.0,51.0,22.0,0.0784313725490196,0.8846153846153846,0,0,1.0
sep_k2_d10,sep,6,800,10,2,CDK / n_min=15,2,2.0542848110198975,1.0,1.0,1.0,2.0,2.0,76.0,31.0,0.013157894736842105,0.75,0,0,1.0
sep_k2_d10,sep,6,800,10,2,CDK / n_min=40,2,2.159850835800171,1.0,1.0,1.0,2.0,2.0,32.0,14.0,0.09375,0.5961538461538461,0,0,1.0
sep_k2_d10,sep,6,800,10,2,Silhouette,2,0.17181825637817383,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,6,800,10,2,Calinski-Har.,2,0.11849260330200195,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,6,800,10,2,Davies-Bouldin,2,0.1288130283355713,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,6,800,10,2,Elbow (Kneedle),6,0.12154579162597656,0.3414090006647392,0.5600314495432767,0.5611496003321411,,,,,,,4,4,0.0
sep_k2_d10,sep,6,800,10,2,Jump statistic,2,0.11310172080993652,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,6,800,10,2,Gap statistic,2,0.4360487461090088,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,6,800,10,2,X-means,2,0.00943446159362793,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,6,800,10,2,G-means,2,0.008427858352661133,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,6,800,10,2,dip-means,2,0.03500223159790039,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,6,800,10,2,ISODATA,7,0.019510984420776367,0.29183110811590796,0.5266855473438469,0.5280447472256952,,,,,,,5,5,0.0
sep_k2_d10,sep,6,800,10,2,MDL split/merge,2,0.006663322448730469,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,6,800,10,2,GMM+BIC,2,0.6788232326507568,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k2_d10,sep,6,800,10,2,GMM+ICL,2,0.6601383686065674,1.0,1.0,1.0,,,,,,,0,0,1.0
